course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AHIS BC3530,ADVANCED STUDIO,"Prerequisites: Enrollment limited to 15 students. Permission of the instructor. 
         An interpretive study of the theoretical and critical issues in visual art. Projects that are modeled after major movements in contemporary art will be executed in the studio. Each student develops an original body of artwork and participates in group discussions of the assigned readings.",Joan Snitzer,2:10pm,6:00pm,01726,Barnard College,BC3530-20183-001,,Art History @Barnard,AHIS,http://culpa.info/professors/2858,,4.0,,https://web.archive.org///web/20180613074138/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3530-20183-001/,To be announced,,Barnard,4,,M,20183AHIS3530X001,STUDIO
AHIS BC3642,NORTH AMERICAN ART AND CULTURE,,Elizabeth Hutchinson,2:40pm,3:55pm,08866,Barnard College,BC3642-20183-001,NORTH AMERICAN ART & CULTURE,Art History @Barnard,AHIS,http://culpa.info/professors/1094,,8.0,,https://web.archive.org///web/20180627110402/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3642-20183-001,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies",3,,TR,20183AHIS3642X001,LECTURE
AHIS BC3949,ART OF WITNESS: MEMORIALS,"Examines aesthetic responses to collective historical traumas, such as slavery, the Holocaust, the bombing of Hiroshima, AIDS, homelessness, immigration, and the recent attack on the World Trade Center. Studies theories about trauma, memory, and representation. Explores debates about the function and form of memorials.",Rosalyn Deutsche,11:00am,12:50pm,00767,Barnard College,BC3949-20183-001,,Art History @Barnard,AHIS,http://culpa.info/professors/1512,silver,11.0,,https://web.archive.org///web/20180802225907/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3949-20183-001,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,W,20183AHIS3949X001,SEMINAR
AHIS BC3959,SENIOR RESEARCH SEMINAR,"Prerequisites: Course open to Barnard Art History majors only. 
 Independent research for the senior thesis. Students develop and write their senior thesis in consultation with an individual faculty adviser in art history and participate in group meetings scheduled throughout the senior year.",Rosalyn Deutsche,6:10pm,8:00pm,07493,Barnard College,BC3959-20183-001,,Art History @Barnard,AHIS,http://culpa.info/professors/1512,silver,11.0,,https://web.archive.org///web/20180613075306/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3959-20183-001/,To be announced,,Barnard,3,,T,20183AHIS3959X001,INDEPENDENT
AHIS BC3968,ART CRITICISM,"This course is a seminar on contemporary art criticism written by artists in the post war period.  Such criticism differs from academic criticism because it construes art production less as a discrete object of study than as a point of engagement.  It also differs from journalistic criticism because it is less obliged to report art market activity and more concerned with polemics.   Art /Criticism I will trace the course of these developments by examining the art and writing of one artist each week.  These will include Brian O’Doherty/Patrick Ireland, Allan Kaprow, Robert Morris, Yvonne Rainer, Robert Smithson, Art & Language, Dan Graham, Adrian Piper, Mary Kelly, Martha Rosler, Judith Barry and Andrea Fraser.  We will consider theoretical and practical implications of each artist’s oeuvre.",John Miller,11:00am,12:50pm,07232,Barnard College,BC3968-20183-001,,Art History @Barnard,AHIS,http://culpa.info/professors/2425,,2.0,,https://web.archive.org///web/20180613082046/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3968-20183-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,T,20183AHIS3968X001,SEMINAR
AHIS BC3970,METHODS & THEORIES OF ART HIST,"Prerequisites: Barnard Art History Major Requirement. Enrollment limited only to Barnard Art History majors. 
 Introduction to critical writings that have shaped histories of art, including texts on iconography and iconology, the psychology of perception, psychoanalysis, social history, feminism and gender studies, structuralism, semiotics, and post-structuralism.",Jonathan Reynolds,2:10pm,4:00pm,06349,Barnard College,BC3970-20183-002,,Art History @Barnard,AHIS,http://culpa.info/professors/3923,silver,10.0,,https://web.archive.org///web/20180613072124/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3970-20183-002/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,T,20183AHIS3970X002,SEMINAR
AHIS BC3970,METHODS & THEORIES OF ART HIST,"Prerequisites: Barnard Art History Major Requirement. Enrollment limited only to Barnard Art History majors. 
 Introduction to critical writings that have shaped histories of art, including texts on iconography and iconology, the psychology of perception, psychoanalysis, social history, feminism and gender studies, structuralism, semiotics, and post-structuralism.",Elizabeth Hutchinson,11:00am,12:50pm,08145,Barnard College,BC3970-20183-001,,Art History @Barnard,AHIS,http://culpa.info/professors/1094,,8.0,,https://web.archive.org///web/20180613072119/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3970-20183-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,R,20183AHIS3970X001,SEMINAR
AHIS BC3999,INDEPENDENT PROJECT,"Independent research, primarily for the senior essay, under a chosen faculty adviser and with the chairâ€™s permission.",Joan Snitzer,,,01403,Barnard College,BC3999-20183-001,INDEPENDENT RESEARCH,Art History @Barnard,AHIS,http://culpa.info/professors/2858,,4.0,,https://web.archive.org///web/20180613072129/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC3999-20183-001/,,,Barnard,4,,,20183AHIS3999X001,INDEPENDENT
AHIS GR5000,CRITICAL COLLOQUIUM,"The structure of the colloquium combines reading and analysis of texts by major theorists and critics. Each week discussions focus on key terms and analytical lenses in the history of art and art criticism. The course is designed to allow for guest presentations on particular issues by critics and writers, just as it draws on the expertise and participation of Columbia faculty. The aim is to develop students' critical thinking and for them to learn directly from leading practitioners writing about modern and contemporary art. In addition to department faculty, writers for Artforum, Grey Room, Parkett, Texte zur Kunst, and October, among other venues, regularly participate in the colloquium.",Janet L Kraynak,12:10pm,2:00pm,11482,Morningside,GR5000-20183-001,,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20180613082051/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR5000-20183-001/,832 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",4,,R,20183AHIS5000G001,COLLOQUIA
AHIS GR5002,MA METHODS: COLLOQUIUM,,Frederique Baumgartner,12:10pm,2:00pm,24622,Morningside,GR5002-20183-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/11508,,3.0,,https://web.archive.org///web/20180613082056/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR5002-20183-001/,930 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",4,,R,20183AHIS5002G001,COLLOQUIA
AHIS GR6604,THE GENESIS OF BUDDHIST ART,,Vidya Dehejia,12:10pm,2:00pm,20503,Morningside,GR6604-20183-001,GENESIS OF BUDDHIST ART IN IND,Art History and Archaeology,AHIS,http://culpa.info/professors/3960,silver,16.0,https://en.wikipedia.org/wiki/Vidya_Dehejia,https://web.archive.org///web/20180613082101/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR6604-20183-001/,934 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3,,W,20183AHIS6604G001,LECTURE
AHIS GR8000,PROSEM-INTRO-STUDY OF ART HIST,Required course for first-year PhD Students in the Art History Department.,Avinoam Shalem,10:10am,12:00pm,74322,Morningside,GR8000-20183-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/13064,,4.0,https://en.wikipedia.org/wiki/Avinoam_Shalem,https://web.archive.org///web/20180613072134/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8000-20183-001/,934 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",4,,W,20183AHIS8000G001,PROSEMINAR
AHIS GR8138,EARLY DYNASTIC ART & ARCHAEOLOGY,"This seminar investigates the art and archaeology of the Sumerian city-states in Mesopotamia, focusing on sculpture, architecture, material culture, and the historical scholarship and scholarly debates regarding this era. Advanced knowledge of the ancient Near East is expected of seminar participants. The seminar readings will consist primarily of archaeological site reports and historical texts, as well as secondary literature on the third millennium BC accompanied by some readings in archaeological and critical theories. Students will be expected to research and compile the bibliographies for each of the Early Dynastic sites for their presentations and final papers.",Zainab Bahrani,4:10pm,6:00pm,88596,Morningside,GR8138-20183-001,EARLY DYNASTIC ART & ARCH,Art History and Archaeology,AHIS,http://culpa.info/professors/1319,silver,10.0,https://en.wikipedia.org/wiki/Zainab_Bahrani,https://web.archive.org///web/20180613072139/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8138-20183-001/,930 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,W,20183AHIS8138G001,SEMINAR
AHIS GR8340,BRITISH ARCHITECTURE,"This course critically examines the history of Early Modern architectural practice and theory in Britain between 1600 and 1800. It aims to rethink and energize this traditional, and often marginalized, field in light of broader, contemporary discourses on art and architectural history. While considering the formation of an architectural national identity, the course seeks to introduce new European and global perspectives. We will consider how a nascent history of architecture interacted with issues of theory, technology, science, culture, and the printing press. At the same time, the seminar will address questions of gender, as well as other social and political concerns. It will approach current debates on temporality, portability, materiality and fragmentation in architecture. Seminar meetings will center on major artists (e.g. Inigo Jones, Wren, Hawksmoor, Adam, Soane); different scales of architecture, from the city to the landscape; institutions and movements (e.g. Universities, the Royal Office of Works, Palladianism). We will of course attend to key moments in the historiography of British architecture, with special attention to early foundational literature and primary sources.",Eleonora Pistis,12:10pm,2:00pm,61748,Morningside,GR8340-20183-001,,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20180613074143/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8340-20183-001/,934 Schermerhorn Hall [SCH],,"Architecture
Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs
Planning
School of Professional Studies
School of the Arts
and Preservation",4,,M,20183AHIS8340G001,SEMINAR
AHIS GR8400,MEDIA/WORLDS: ART & INTRSECTIONALITY,"2012 marked the centennial of American artist Gordon Parks. Parks was a writer, musician, and filmmaker. He is best known, however, as a photographer, who began his career with the Farm Security Administration, worked as a photojournalist for 
Life
 magazine, and lived in Paris as a correspondent for 
Vogue
. This course interrogates ideas of intermedia, multidisciplinarity, as well as theoretical concepts of intersectionality in the 20th and 21st centuries through the figure of Parks. We will explore the photograph as social document in the New Deal and Civil Rights eras, and consider its role as news and as a register of beauty in the periodical format. Parks' film work spanned the black coming-of-age story in the 1960s (
The Learning Tree
, 1969; based on his own 1963 novel), and the ""insurgent visibility"" of the more uncompromising figures of the Blaxploitation genre (
Shaft
, 1971) and the Black Power period.",Kellie Jones,4:10pm,6:00pm,22946,Morningside,GR8400-20183-001,MEDIA/WORLDS: ART & INTRSEC,Art History and Archaeology,AHIS,http://culpa.info/professors/3484,,3.0,https://en.wikipedia.org/wiki/Kellie_Jones,https://web.archive.org///web/20180613082106/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8400-20183-001/,934 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,M,20183AHIS8400G001,SEMINAR
AHIS GR8484,DIGITIZATION AND (ANTI)DEMOCRACY,"The idea that technology––in particular information technologies––is democratizing is a truism whose origins go back to the postwar era. With the rise of digitization––i.e. the Internet, social media––this utopianism has accelerated, promising user autonomy, decentralization, and new forms of engagement and participation that will inevitably shape community and make the world a better place. This course seeks to problematize these claims by examining theories of digitization, democracy, and technical society. It questions the universalism that underlies such utopianism––in particular with regards to matters of race, gender, and ethnicity––approaching technologies as socially symbolic meanings that both build upon and produce new forms of knowledge, potentially engendering political inequality and 
anti
-democracy. Welcoming students from departments across the university, the course aims to generate a cross-disciplinary dialogue about these issues in relation to art, culture, and society.",Janet L Kraynak,2:10pm,4:00pm,91996,Morningside,GR8484-20183-001,DIGITIZATION&ANTI-DEMOCRACY;,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20180613082111/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8484-20183-001/,832 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,W,20183AHIS8484G001,SEMINAR
AHIS GR8485,ARCHITECTURE IN AND OF THE MUSEUM,This seminar will examine the relationship of architecture to the rise of the modern art museum since the Enlightenment. On the one hand the museumâ€™s spatial organization and formal expression were integral to the stakes of cultivating a new aesthetically aware citizen and of crafting spaces of culture. On the other the project of a museum of architecture remained fraught with difficulties and paradoxes.,Barry G Bergdoll,10:10am,12:00pm,62747,Morningside,GR8485-20183-001,ARCH. IN AND OF THE MUSEUM,Art History and Archaeology,AHIS,http://culpa.info/professors/2273,,1.0,,https://web.archive.org///web/20180613072144/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8485-20183-001/,930 Schermerhorn Hall [SCH],,"Architecture
Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs
Planning
School of Professional Studies
School of the Arts
and Preservation",4,,T,20183AHIS8485G001,SEMINAR
AHIS GR8604,JAPANESE PHOTOGRAPHY,"Prerequisites: Instructor permission 
 This course will examine the history of Japanese photography from the middle of the 19th century to the present. The seminar will be organized both chronologically and thematically. Throughout its history, photography has been a powerful medium for addressing the most challenging issues facing Japanese society. Among the topics under discussion will be: tourist photography and the representation of women within that genre in the late 19th century, the politics of propaganda photography, the construction of Japanese cultural identity through the representation of “tradition” in photography, and the interest in marginalized urban subcultures in the photography of the 1960s and 1970s. Although the course will be focused on Japan, the class will read from the literature on photography elsewhere in order to situate Japanese work within a broader context.",Jonathan Reynolds,2:10pm,4:00pm,73317,Morningside,GR8604-20183-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/3923,silver,10.0,,https://web.archive.org///web/20180613072149/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8604-20183-001/,930 Schermerhorn Hall [SCH],,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,W,20183AHIS8604G001,SEMINAR
AHIS GR8701,DIR IN LATE MOD & LATIN AMERICAN ART,,Alexander Alberro,4:10pm,6:00pm,07345,Barnard College,GR8701-20183-001,DIR IN MOD CONTEMP LAT AM ART,Art History and Archaeology,AHIS,http://culpa.info/professors/3921,silver,12.0,,https://web.archive.org///web/20180613075311/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8701-20183-001/,934 Schermerhorn Hall [SCH],,,4,,T,20183AHIS8701G001,SEMINAR
AHIS GR9000,M.A. THESIS,,Jonathan K Crary,,,11638,Morningside,GR9000-20183-007,,Art History and Archaeology,AHIS,http://localhost:8801/professors/502,silver,11.0,https://en.wikipedia.org/wiki/Jonathan_Crary,https://web.archive.org///web/20180613072204/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-007/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G007,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Ioannis Mylonopoulos,,,13011,Morningside,GR9000-20183-021,,Art History and Archaeology,AHIS,http://culpa.info/professors/3549,silver,13.0,,https://web.archive.org///web/20180613082126/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-021/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G021,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Vidya Dehejia,,,13506,Morningside,GR9000-20183-009,,Art History and Archaeology,AHIS,http://culpa.info/professors/3960,silver,16.0,https://en.wikipedia.org/wiki/Vidya_Dehejia,https://web.archive.org///web/20180613075326/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-009/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G009,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Branden W Joseph,,,15240,Morningside,GR9000-20183-016,,Art History and Archaeology,AHIS,http://localhost:8801/professors/3200,silver,9.0,https://en.wikipedia.org/wiki/Branden_W._Joseph,https://web.archive.org///web/20180613075336/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-016/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G016,INDEPENDENT
AHIS GR9000,M.A. THESIS,,John Rajchman,,,16124,Morningside,GR9000-20183-023,,Art History and Archaeology,AHIS,,,,https://en.wikipedia.org/wiki/John_Rajchman,https://web.archive.org///web/20180613072214/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-023/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G023,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Janet L Kraynak,,,17107,Morningside,GR9000-20183-019,,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20180613075346/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-019/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G019,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Kellie Jones,,,17279,Morningside,GR9000-20183-015,,Art History and Archaeology,AHIS,http://culpa.info/professors/3484,,3.0,https://en.wikipedia.org/wiki/Kellie_Jones,https://web.archive.org///web/20180613072209/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-015/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G015,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Avinoam Shalem,,,19415,Morningside,GR9000-20183-024,,Art History and Archaeology,AHIS,http://culpa.info/professors/13064,,4.0,https://en.wikipedia.org/wiki/Avinoam_Shalem,https://web.archive.org///web/20180613075356/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-024/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G024,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Meredith Gamer,,,20236,Morningside,GR9000-20183-013,,Art History and Archaeology,AHIS,http://culpa.info/professors/13673,,1.0,,https://web.archive.org///web/20180613075331/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-013/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G013,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Dawn H Delbanco,,,23153,Morningside,GR9000-20183-010,,Art History and Archaeology,AHIS,http://localhost:8801/professors/1693,silver,12.0,,https://web.archive.org///web/20180613074153/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-010/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G010,INDEPENDENT
AHIS GR9000,M.A. THESIS,,Rosalind Krauss,,,23435,Morningside,GR9000-20183-018,,Art History and Archaeology,AHIS,http://culpa.info/professors/1054,silver,10.0,https://en.wikipedia.org/wiki/Rosalind_E._Krauss,https://web.archive.org///web/20180613075341/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR9000-20183-018/,,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science
International and Public Affairs",3-6,,,20183AHIS9000G018,INDEPENDENT
