course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ACCT B7009,Financial Statement Analysis a,"The purpose of this course is to learn about fundamental drivers of value and risk by analyzing financial statements of businesses in different industries. Every public company provides a lot of financial and operational information in its filings. How can this information be used to evaluate its prospects and its risks?
The course is organized around two themes (1) how to identify relevant information in the financial information reported by firms, and (2) how to draw inferences using sound analytical methodology. To this end, we will review techniques for valuation and risk analysis used by banks and asset management firms. The valuation models you will study in this course are all fundamental models – models that use
financial information and review the fundamental operating characteristics of the company. We will learn to build simple financial models, perform risk analysis and fine tune value drivers. Much of the data comes from the financial statements – but it requires a careful study of arcane footnotes to unearth the information provided by the companies. This is an advanced course that goes into the details of footnote analysis, accounting rules, and financial presentations. This course builds on what you learned in Financial Accounting and Corporate Finance. These courses are pre-requisites for taking this course. It is assumed that you have already taken these courses. If you have not taken these courses you should first talk with me before you register. This course will build significantly on your knowledge from those courses. If your basics are solid and you are interested in learning to read financial statements; if you wish to learn to apply financial analysis; this course is for you. We will use excel to build some of the models – but this is not a course in excel. But, it is highly recommended that
you have a good working knowledge of how to build formulas in excel before you come to this class.
By the end of the course, you should be able to perform a thorough, credible investment or credit analysis that meets a high standard. Students should have the ability to estimate fundamental values, and pull apart the information in the financial statements to get relevant information. This course should be of interest to those contemplating careers in investment banking, security analysis, private
equity, hedge funds, and corporate finance.",Radha Radhakrishna,,,16536,,B7009-20253-001,Financial Statement Analy,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B7009-20253-001/,,In-Person,"Business
Journalism",3,,,20253ACCT7009B001,LECTURE
ACCT B8009,Financial Statement Analysis a,"This course will provide students with hands-on experience analyzing financial statements. Students will learn about the general tools, theoretical concepts, and practical valuation issues of financial analysis. By the end of the course, students should be comfortable using firms' financial statements (along with other information) to assess firm performance and make reasonable valuation estimates.
 
 Course content and organization In the first half of the course, we will develop a valuation framework that integrates a firm’s strategy, its financial performance, and the credibility of its accounting. The framework consists of the following steps:
 1. Understand the firm’s strategy. We will assess the firm’s value proposition and identify its key value drivers and risks.
 2. Accounting Analysis. We will assess earnings quality and evaluate whether the firm's accounting policies capture the underlying business reality. If not, we will adjust the accounting to eliminate GAAP issues and management biases.
 3. Financial Analysis. We will evaluate current performance with accounting data and financial ratios.
 4. Prospective Analysis: Forecasting. We will assess whether current firm performance is sustainable, and we will forecast future performance. In our forecasts, we will consider growth, profitability, and future competitive advantage.
 5. Prospective Analysis: Valuation. We will convert our forecasts of future earnings and book values into an estimate of the firm’s current value.
 
 In the second half of the course, we will apply the above framework to a variety of business valuation contexts, including IPOs, mergers, and equity-investment analyses.",Valentin Dimitrov,,,16154,,B8009-20253-002,Financial Statement Analy,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B8009-20253-002/,,In-Person,,3,,,20253ACCT8009B002,LECTURE
ACCT B8009,Financial Statement Analysis a,"This course will provide students with hands-on experience analyzing financial statements. Students will learn about the general tools, theoretical concepts, and practical valuation issues of financial analysis. By the end of the course, students should be comfortable using firms' financial statements (along with other information) to assess firm performance and make reasonable valuation estimates.
 
 Course content and organization In the first half of the course, we will develop a valuation framework that integrates a firm’s strategy, its financial performance, and the credibility of its accounting. The framework consists of the following steps:
 1. Understand the firm’s strategy. We will assess the firm’s value proposition and identify its key value drivers and risks.
 2. Accounting Analysis. We will assess earnings quality and evaluate whether the firm's accounting policies capture the underlying business reality. If not, we will adjust the accounting to eliminate GAAP issues and management biases.
 3. Financial Analysis. We will evaluate current performance with accounting data and financial ratios.
 4. Prospective Analysis: Forecasting. We will assess whether current firm performance is sustainable, and we will forecast future performance. In our forecasts, we will consider growth, profitability, and future competitive advantage.
 5. Prospective Analysis: Valuation. We will convert our forecasts of future earnings and book values into an estimate of the firm’s current value.
 
 In the second half of the course, we will apply the above framework to a variety of business valuation contexts, including IPOs, mergers, and equity-investment analyses.",Valentin Dimitrov,,,16155,,B8009-20253-001,Financial Statement Analy,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B8009-20253-001/,,In-Person,"Business
Engineering:Graduate
Journalism",3,,,20253ACCT8009B001,LECTURE
ACCT B8010,Fundamental Analysis for Inves,"Most of the decisions of analysts, consultants, entrepreneurs, investors and managers require us to look ahead and assess an uncertain future. In this class, you will learn a unique approach to decision making that will help you consider the fundamentals of enterprises and how to link these fundamentals to underlying measures, which in turn will help you make better investment or management decisions. Students who have taken this course often comment on how it has transformed their thinking and understanding of companies. It also serves as a useful “capstone” to the MBA program as we draw on what was taught in most core courses.
In developing this line of reasoning and performing the analysis, we consider how to think about a new business as well as a publicly traded company. Having considered the basic building blocks, we next examine how the business resources and activities are translated into financial statements (whether for an early stage or public company) and consider what we learn from financial statements. We consider the extensive information increasingly available from outside sources, including various websites as well as Bloomberg and CapIQ. We also consider how certain accounting measures and practices impact the measures of the key elements of the business.
Focusing on the future, we take a different approach to many topics/concepts that are covered in various ways in other financial statement analysis, earnings quality, and security analysis and valuation classes. Many students take this course as well as other seemingly similar courses, and we have never received any feedback that the coverage in this course is redundant, irrespective of the other courses taken by students.
We will focus on understanding how entities create or destroy value for various stakeholders and what it would take to change this, how to consider uncertainty more explicitly in plans, and whether this fundamental value is reflected in the price or not (for entities that it applies to).
We will also take some time each week to address any topics that are in the financial press that bear on the subjects and the approach.",Shivaram Rajgopal,,,16309,,B8010-20253-001,Fundamental Analysis for,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B8010-20253-001/,,In-Person,"Business
Engineering:Graduate
Journalism",3,,,20253ACCT8010B001,LECTURE
ACCT B8010,Fundamental Analysis for Inves,"Most of the decisions of analysts, consultants, entrepreneurs, investors and managers require us to look ahead and assess an uncertain future. In this class, you will learn a unique approach to decision making that will help you consider the fundamentals of enterprises and how to link these fundamentals to underlying measures, which in turn will help you make better investment or management decisions. Students who have taken this course often comment on how it has transformed their thinking and understanding of companies. It also serves as a useful “capstone” to the MBA program as we draw on what was taught in most core courses.
In developing this line of reasoning and performing the analysis, we consider how to think about a new business as well as a publicly traded company. Having considered the basic building blocks, we next examine how the business resources and activities are translated into financial statements (whether for an early stage or public company) and consider what we learn from financial statements. We consider the extensive information increasingly available from outside sources, including various websites as well as Bloomberg and CapIQ. We also consider how certain accounting measures and practices impact the measures of the key elements of the business.
Focusing on the future, we take a different approach to many topics/concepts that are covered in various ways in other financial statement analysis, earnings quality, and security analysis and valuation classes. Many students take this course as well as other seemingly similar courses, and we have never received any feedback that the coverage in this course is redundant, irrespective of the other courses taken by students.
We will focus on understanding how entities create or destroy value for various stakeholders and what it would take to change this, how to consider uncertainty more explicitly in plans, and whether this fundamental value is reflected in the price or not (for entities that it applies to).
We will also take some time each week to address any topics that are in the financial press that bear on the subjects and the approach.",Shivaram Rajgopal,,,16438,,B8010-20253-050,Fundamental Analysis for,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B8010-20253-050/,,In-Person,"Business
Engineering:Graduate
Journalism",3,,,20253ACCT8010B050,LECTURE
ACCT B8026,Applied Fundamental Analysis with Altern,"Finding the ground truth regarding the positioning, operations, and prospects of a company, country, resource pool, or investment opportunity is challenging. It is imperative to go beyond the numbers in financial statements with alternative data and information. In this course, we will learn to accept that no predefined formula exists to identify, quantify, and project a complex organization operating in a constantly evolving global environment. 
We will highlight the importance of sufficiently framing questions for intelligence gathering and analysis. The act of questioning serves as the very foundation of any investigation, project, or research endeavor. It sharpens our focus, guides our inquiry, and lays the groundwork for meaningful and actionable answers. The power to shape our understanding of the world, businesses, consumers, and individual actors lies in the answers and data we gather and the quality and direction of the questions we pose.
The confidence to ask the right questions and break down the subject of the analysis and associated materials will be a vital component of the learning.  The student will work with real datasets and benefit from direct advice, experience, and practical insights from portfolio managers, research analysts, consulting data analysts, and others to derive value from the world of information within their reach.
The combination of traditional and alternative data with the right real-world questions serves to forecast future outcomes. The overarching framework for applied learning will be:
• Collection: Framing the appropriate questions and sourcing information and data in context of the subject being evaluated.
• Evaluation: Understating the reliability of the data and validity of the information value as presented. 
• Analysis: Applying methodologies and frameworks, including financial frameworks to transform the data for concise decisions.
• Reporting: Frameworks for pushing the data to subject models, including financial models, presenting the derived intelligence in a useable format.
• Distribution: Informing user, including oneself and integrating feedback on the outcomes. 
This course guides the student in acquiring alternative data, extracting insight from it, using it for projections, contextual business model evaluation, and determining “unknown unknowns”. The learning journey is intended to be insightful, engaging, empowering, and supplement traditional data, such as financial statements for st",Matthew M Dell Orfano,,,16219,,B8026-20253-001,Applied Fund Analysis Alt,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B8026-20253-001/,,In-Person,"Business
Journalism",1.5,,,20253ACCT8026B001,LECTURE
ACCT B9010,(PhD) Valuation and Financial,,Doron Nissim,,,16464,,B9010-20253-001,(PhD) Valuation and Finan,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B9010-20253-001/,,In-Person,Business,3,,,20253ACCT9010B001,LECTURE
ACCT B9022,Research On Regulation And Accounting In,,Shivaram Rajgopal,,,16447,,B9022-20253-001,Research On Regulation,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B9022-20253-001/,,In-Person,"Business
GSAS",3,,,20253ACCT9022B001,LECTURE
ACCT B9097,MS Accounting Internship,,,,,17839,,B9097-20253-001,,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B9097-20253-001/,,In-Person,,1.5,,,20253ACCT9097B001,INTERNSHIP
ACCT B9098,MS Accounting Thesis,,Liav Abraham,,,16111,,B9098-20253-001,,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B9098-20253-001/,,In-Person,,3,,,20253ACCT9098B001,SUPERVISED S
ACCT B9098,MS Accounting Thesis,,Doron Nissim,,,16113,,B9098-20253-002,,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B9098-20253-002/,,In-Person,,3,,,20253ACCT9098B002,SUPERVISED S
ACCT B9098,MS Accounting Thesis,,Doron Nissim,,,16114,,B9098-20253-003,,Accounting (ACCT),ACCT,,https://doc.sis.columbia.edu/subj/ACCT/B9098-20253-003/,,In-Person,,3,,,20253ACCT9098B003,SUPERVISED S
ACTU PS5621,INVESTMENT & ALM FOR ACTUARIES,"The goal of this elective course is to provide you with a broad understanding of fixed income securities and how they are used for asset liability management (ALM) in financial institutes. This course is designed for individuals who currently work or plan to work as insurance and financial professionals such as actuaries, traders, and quants. The course builds on concepts introduced in several of the program’s core courses and emphasizes the application of theories. The course covers content adapted from the SOA syllabus for fellowship exams and is split into four parts: interest rate risk measurements, interest rate management—ALM strategy, ALM decision-based asset allocation, and value-based management. In this course, you will learn several ALM techniques related to mitigating interest rate risks, managing risk and return trade-offs, and setting strategic asset allocation (SAA) to achieve an optimized risk/return portfolio. Additionally, you will be introduced to the concepts of value-based management and economic value of liabilities. Completing this course will give you a fundamental basis for understanding ALM in financial organizations and further prepare you to apply these concepts in real-life situations under both generally accepted accounting principles (GAAP) and market consistent approaches.",Dariush Akhtari,,,11896,,K5621-20253-D01,INVESTMENT & ALM FOR ACTU,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5621-20253-D01/,,On-Line Only,,3,,,20253ACTU5621KD01,ONLINE COURS
ACTU PS5821,ACTUARIAL METHODS,"The Actuarial Methods course explores models for evaluating and managing risks of life contingent contracts, their theoretical basis and applications. Topics include survival models, life insurance and annuity benefits, premium and reserve calculations related to policies on a single life, as well as option pricing. This course also covers materials relevant to the long-term section of the Fundamentals of Actuarial Mathematics (FAM) exam of the Society of Actuaries. This is a core course of the M.S. in Actuarial Science program.",Yubo Wang,,,11897,,K5821-20253-001,,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5821-20253-001/,,In-Person,,3,,,20253ACTU5821K001,LECTURE
ACTU PS5822,ADVANCED ACTUARIAL METHODS,"The purpose this class is to develop the student’s knowledge of the theoretical basis of certain actuarial models and the application of those models to insurance and other financial risks. A thorough knowledge of calculus, probability, and interest theory is assumed. Knowledge of risk management at the level of Exam P is also assumed.
  
The combination of these two classes covers the material for the FAM-L and ALTAM examinations of the Society of Actuaries. This is a core class of the Actuarial Science program. Students who have already taken and passed the MLC or LTAM exam for SOA are exempted from this class and can substitute an elective.",Abraham Weishaus,,,11898,,K5822-20253-001,ADVANCED ACTUARIAL METHOD,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5822-20253-001/,,In-Person,,3,,,20253ACTU5822K001,LECTURE
ACTU PS5823,ACTUARIAL MODELS,"This course provides an introduction to the tools for pricing and reserving for short term insurance. We will discuss methods for calculating IBNR reserves, ratemaking, frequency and severity models used for modeling coverage modifications, statistical methods for fitting, evaluating, and selecting parametric models for frequency and severity, and three credibility methods.
  
This class covers the short-term material of Exam FAM and also covers the material of Exam ASTAM of the Society of Actuaries, and some of the material on Exams MAS I, MAS II, and 5 of the Casualty Actuarial Society. This is a core class of the Actuarial Science program. Students who have already taken and passed the FAM exam (or its short term portion) and the ASTAM exam administered by the SOA are exempted from this class and can substitute an elective.",Abraham Weishaus,,,11899,,K5823-20253-001,,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5823-20253-001/,,In-Person,,3,,,20253ACTU5823K001,LECTURE
ACTU PS5824,Advanced Predictive Modeling Application,"This course discusses Bayesian methods for estimating linear models. We discuss three methods for estimating the Bayesian posterior: grid approximation, quadratic approximation, and Markov Chain Monte Carlo (MCMC) methods. Bayesian methods are used to estimate linear regression models and generalized linear models. We also use Bayesian methods to estimate multilevel models, also known as linear mixed models. We also estimate linear mixed models using non-Bayesian methods. We learn how to build, estimate, and evaluate these models and how to select the best one.
  
This class covers most of the material of Exam MAS II of the Casualty Actuarial Society. This is a core class of the Actuarial Science program. Students may take either this class or Actuarial Methods II. Those who have already taken and passed the MAS II exam for CAS are exempted from this class and can substitute an elective.",Julia Valuyeva,,,11900,,K5824-20253-001,ACTUARIAL MODELS II,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5824-20253-001/,,In-Person,,3,,,20253ACTU5824K001,LECTURE
ACTU PS5840,PREDICTIVE MODELING IN FINANCE & INSURAN,"This course introduces to the students, generalized linear models (GLM), time series models, and some popular statistical learning models such as decision trees models as well as random forests and boosting trees.  The aim for GLM is to provide a flexible framework for the analysis and model building using the likelihood techniques for almost any data type. The aim for the statistical learning models is to build and predict or understand data structure (if unsupervised) using statistical learning methods such as tree-based for supervised learning and the Principle Component Analysis and Clustering for unsupervised learning.  It develops a student’s knowledge of the theoretical basis in predictive modeling, computational implementation of the models and their application in finance and insurance. Tools such as cross-validation and techniques such as regularization and dimension reduction for fitting and selecting models are explored.  We also implement these models using a combination of Excel and R.
  
The class covers the material of Exams, Statistics for Risk Modeling (SRM) and Predictive Analytics (PA) of Society of Actuaries, and some material of Exams, Modern Actuarial Statistics I (MAS-I) and MAS II by the Casualty Actuarial Society. This is a core course for the Actuarial Science students. Students who have already taken and passed the SRM and PA exams administered by the SOA are exempted from this class and can substitute an elective.",Lina Xu,,,11901,,K5840-20253-001,PREDICT MODLNG IN FIN & INSRNC,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5840-20253-001/,,In-Person,,3,,,20253ACTU5840K001,SEMINAR
ACTU PS5841,DATA SCIENCE IN FINANCE AND INSURANCE,"The Data Science in Finance and Insurance course explores machine learning models, their theoretical basis, computing implementation and applications in finance and insurance.  Topics include machine learning models for regression, classification and unsupervised learning; tools such as cross validation and techniques such as regularization, dimension reduction and ensemble learning; and select algorithms for fitting machine learning models.
  
This course offers students an intensive hands-on experience where they combine theoretical understanding, domain knowledge and coding skills to better inform data-driven decision making.  Prior exposure to linear algebra, calculus and statistics is helpful.  A working knowledge of a spreadsheet program and R is a plus.  Students will use spreadsheets and R for validation and prototyping and Python to implement algorithms and apply models to applicable data. 
  
Some topics covered are also relevant to the statistical learning portion of the Society of Actuaries (SOA) and the Casualty Actuarial Society (CAS) curricula, and the quantitative methods section of the Chartered Financial Analyst (CFA) Institute curriculum. This is a core course of the Actuarial Science program.",Yubo Wang,,,11902,,K5841-20253-001,DATA SCIENCE IN FIN & INSURANC,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5841-20253-001/,,In-Person,,3,,,20253ACTU5841K001,LECTURE
ACTU PS5842,Advanced Data Science Applications in Fi,"The Advanced Data Science Applications in Finance and Insurance course covers topics in object-oriented programming with python, the relational theory and relational database navigation with SQL, deep learning (including traditional machine learning tasks, computer vision, recurrent networks, natural language processing, and large language models), as well as interpretable machine learning. 
  
Some topics covered are relevant to the Advanced Topics in Predictive Analytics (ATPA) exam of the Society of Actuaries.  Topics in deep learning are also relevant to the statistical learning portion of the Casualty Actuarial Society (CAS) curriculum, and the quantitative methods section of the Chartered Financial Analyst (CFA) Institute curriculum.
  
Familiarity with machine learning models covered in the Data Science in Finance and Insurance (ACTU PS5841) course is helpful.  Prior exposure to linear algebra, calculus, statistics, and a working knowledge of python and spreadsheets are necessary.",Yubo Wang,,,11904,,K5842-20253-001,Adv Data Sci App in Fin a,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5842-20253-001/,,In-Person,,3,ACTU PS5841,,20253ACTU5842K001,LECTURE
ACTU PS5843,GLOBAL CAPITAL MARKET & INVESTMENT,"This course will introduce students to major issues currently of concern to all investors. It can give you the skills to conduct a sophisticated assessment of current issues and debates covered by the popular media as well as more-specialized finance journals. These skills are essential for people who pursues a financial service career, especially in today’s rapidly evolving environment. The material presented in this course are both practical important and intellectually interesting.
  
This course is consistent with and relevant to Chartered Financial Analyst (CFA) curriculum. It covers all subjects in CFA test and most of problems are in the same format as the CFA examination questions. This course will also provide a foundation for further study in Financial Risk Management and Financial market related courses.",Leland Wei,,,11905,,K5843-20253-001,GLOBAL CAPITAL MRKT & INVSTMNT,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5843-20253-001/,,In-Person,,3,,,20253ACTU5843K001,LECTURE
ACTU PS5846,QUANTITATIVE RISK MANAGEMENT,"Risk Management becomes more and more important in the financial industry especially after the global financial crisis. Large financial institutions are facing high regulatory pressure from the government and public. In response to this pressure, risk management in the financial industry has been transformed dramatically over the past decade. Today, about 50 percent of the function’s staff are dedicated to risk-related operational processes such as credit administration, while 15 percent work in analytics. McKinsey research suggests that by 2025, these numbers will reach 25 and 40 percent, respectively.
  
This course is designed to provide students with a high-level overview of modern risk management. This is then followed by an in-depth examination of the techniques and management structures used to assess and control risk, including a detailed discussion on the implementation of Value-at-Risk, which is becoming the de facto standard for measuring risk across all the major classes: market, credit, liquidity and operational.
  
This course is consistent with and relevant to Financial Risk Manager (FRM) curriculum. It covers majority of FRM learning objectives in the test and it is deeper in the quantitative modelling and analysis.",Jun Zhuo,,,11906,,K5846-20253-001,QUANTITATIVE RISK MGMT,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5846-20253-001/,,In-Person,,3,,,20253ACTU5846K001,LECTURE
ACTU PS5848,RISK MANAGEMENT IN P&C INSURANCE,"Insurance company risk management practices and requirements have evolved significantly over the last ten years, with the advances in regulation (e.g., Solvency II, NAIC ORSA) and rating agency oversight. This elective course is designed for individuals interested in moving into risk analysis roles within property and casualty (P&C) insurance, also known as general insurance. It provides a practical review of leading quantitative risk assessment and analysis practices at P&C insurance companies. The course will give you a sound understanding of quantitative risk analysis principles that will help you expand your influence in your organization and improve the way you communicate about risk to regulators, rating agencies, and boards. The course focuses on current industry practices, critical analysis skills of risk, and the development and delivery of professional work products, to influence decision makers.
  
The course is divided into three parts:
  
  
Introduction to P&C Insurance: you will review the unique characteristics of P&C insurers, including underwriting, claims, premiums, policy wordings, insurance law, and regulation;
  
Risk Analysis: you will gain a deep understanding of the key principles underlying the implementation and application of risk management within an organization, including qualitative aspects such as framework, governance and processes, as well as quantitative methods of risk measurement and modeling; and
  
Application: through a real life case study, you will work in a group to synthesize the quantitative risk analysis concepts with the realities of P&C insurance company information sources, develop and present a professional consulting work product to a real guest business leader from the insurance risk management community.",James Maher,,,11907,,K5848-20253-001,RISK MGMT IN P&C INSURANCE,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5848-20253-001/,,In-Person,,3,,,20253ACTU5848K001,LECTURE
ACTU PS5850,ORAL COMMUNICATIONS FOR ACTUARIAL PROFES,"This course is a workshop in communication techniques and professional development. Students make presentations individually and in teams. Actuarial science can be complex and to be successful in the field will require effective communication skills to simplify and explain the complex.  The course covers communicating effectively, professional development, structuring presentations, delivery techniques and presentations.  The main objective for the course is to help students take the complex including business trends and communicate it in a manner that can be understood by the target audience. We will focus on improving communication skills, networking, interview skills, job opportunities and career development.",John N Vitucci,,,11908,,K5850-20253-001,ORAL COMM FOR ACTUARIAL P,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5850-20253-001/,,In-Person,,3,,,20253ACTU5850K001,LECTURE
ACTU PS5900,PROSEMINAR IN ACTUARIAL SCIENCE,Industry representatives conduct a series of noncredit seminar sessions designed to expose students to the actuarial profession as well as to address a range of topics in actuarial science.,Lina Xu,,,11909,,K5900-20253-001,PROSEMINAR IN ACTUARIAL,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5900-20253-001/,,In-Person,,2,,,20253ACTU5900K001,PROSEMINAR
ACTU PS5995,Internship in Industry - ACTU,"This asynchronous, 3-credit elective provides an immersive, supervised professional internship experience paired with structured reflection and applied academic work. Students integrate theory with practice while assessing organizational culture, ethical decision-making, feedback practices, and professional competencies. Through guided analysis and reflective assignments, students deepen self-awareness, strengthen career readiness, and clarify how their internship experience shapes future professional goals.",Karen Acampado,,,17071,,K5995-20253-D01,Internship In ACTU,Actuarial Science,ACTU,,https://doc.sis.columbia.edu/subj/ACTU/K5995-20253-D01/,,On-Line Only,Professional Studies,3,,,20253ACTU5995KD01,INTERNSHIP
ADDN D5301,DENTAL ANATOMY & MORPHOLOGY,,,,,16768,,D5301-20253-081,,Dental and Oral Surgery,ADDN,,https://doc.sis.columbia.edu/subj/ADDN/D5301-20253-081/,,In-Person,,0,,,20253ADDN5301D081,INDEPENDENT
ADDN D5302,PRE-CLINICAL OPPERATIVE DENT,,,,,16837,,D5302-20253-081,PRE-CLINICAL OP DENT,Dental and Oral Surgery,ADDN,,https://doc.sis.columbia.edu/subj/ADDN/D5302-20253-081/,,In-Person,,0,,,20253ADDN5302D081,INDEPENDENT
ADDN D5304,PRECLINICAL OPERATIVE DENTISTRY LAB,,Roseanna Graham,,,16767,,D5304-20253-081,PRECLIN OPERTV DENT LAB,Dental and Oral Surgery,ADDN,,https://doc.sis.columbia.edu/subj/ADDN/D5304-20253-081/,,,,0,,,20253ADDN5304D081,LABORATORY
ADDN D6302,Preclinical Fixed Prosthodontics,,,,,17798,,D6302-20253-082,Preclinical Fixed Pros,Dental and Oral Surgery,ADDN,,https://doc.sis.columbia.edu/subj/ADDN/D6302-20253-082/,,In-Person,,0,,,20253ADDN6302D082,LECTURE
ADDN D6303,PRECLINICAL PROSTHODONTIC,,,,,16874,,D6303-20253-082,,Dental and Oral Surgery,ADDN,,https://doc.sis.columbia.edu/subj/ADDN/D6303-20253-082/,,,,0,,,20253ADDN6303D082,SEMINAR
