course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AHIS UN3217,LIFE OF A CATHEDRAL:NOTRE-DAME,"Notre-Dame of Amiens, often considered the ""classic"" Gothic cathedral, is studied each year by the more than one thousand students enrolled in the Columbia University Core course, Art Humanities. Like a great city, the cathedral brings together multiple segments of society in lively collaboration and conflict. We will explore the three overlapping worlds of the cathedral: the world of the clergy (owners and principal users), the world of the layfolk (parishioners, townsfolk and pilgrims) and the world (most mysterious) of the architects, or master masons. The semester is thus divided into three parts: each class will be preceded by an intense look at a specific aspect of the life of the cathedral and a reading presented by one of the participants. Participants in the class will also be invited to contribute to the development of a new website on the cathedral, designed for the use of Art Humanities students. We plan to organize a one-week study trip to Paris and Amiens in March 2015 (Spring Break) in order to continue the conversation in situ.",Stephen Murray,2:10pm,4:00pm,22163,Morningside,UN3217-20181-001,LIFE OF A CATHEDRAL: NOTRE-DAM,Art History and Archaeology,AHIS,http://culpa.info/professors/1205,silver,13.0,,https://web.archive.org///web/20171228174712/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/UN3217-20181-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,T,20181AHIS3217W001,SEMINAR
AHIS UN3217,LIFE OF A CATHEDRAL:NOTRE-DAME,"Notre-Dame of Amiens, often considered the ""classic"" Gothic cathedral, is studied each year by the more than one thousand students enrolled in the Columbia University Core course, Art Humanities. Like a great city, the cathedral brings together multiple segments of society in lively collaboration and conflict. We will explore the three overlapping worlds of the cathedral: the world of the clergy (owners and principal users), the world of the layfolk (parishioners, townsfolk and pilgrims) and the world (most mysterious) of the architects, or master masons. The semester is thus divided into three parts: each class will be preceded by an intense look at a specific aspect of the life of the cathedral and a reading presented by one of the participants. Participants in the class will also be invited to contribute to the development of a new website on the cathedral, designed for the use of Art Humanities students. We plan to organize a one-week study trip to Paris and Amiens in March 2015 (Spring Break) in order to continue the conversation in situ.",Stephen Murray,2:10pm,4:00pm,22163,Morningside,UN3217-20181-001,LIFE OF A CATHEDRAL: NOTRE-DAM,Art History and Archaeology,AHIS,http://culpa.info/professors/1205,silver,13.0,,https://web.archive.org///web/20180625164758/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/UN3217-20181-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,T,20181AHIS3217W001,SEMINAR
AHUM UN1400,COLLOQUIUM ON MAJOR TEXTS,"This course explores the core classical literature in Chinese, Japanese and Korean Humanities. The main objective of the course is to discover the meanings that these literature offer, not just for the original audience or for the respective cultures, but for us. As such, it is not a survey or a lecture-based course. Rather than being taught what meanings are to be derived from the texts, we explore meanings together, informed by in-depth reading and thorough ongoing discussion.",Conrad Schirokauer,12:10pm,2:00pm,28477,Morningside,UN1400-20181-001,MAJOR TEXTS: EAST ASIA,East Asian Languages and Cultures,AHUM,http://culpa.info/professors/862,silver,12.0,https://en.wikipedia.org/wiki/Conrad_Schirokauer,https://web.archive.org///web/20171114202516/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/UN1400-20181-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,W,20181AHUM1400V001,COLLOQUIA
AHUM UN2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Seher Agarwala,7:40pm,8:55pm,60846,Morningside,UN2901-20181-001,MASTERPCES-INDIAN ART & ARCH,Art History and Archaeology,AHUM,,,,,https://web.archive.org///web/20180331193809/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/UN2901-20181-001,832 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",3,,MW,20181AHUM2901V001,LECTURE
AHUM UN2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Seher Agarwala,7:40pm,8:55pm,60846,Morningside,UN2901-20181-001,MASTERPCES-INDIAN ART & ARCH,Art History and Archaeology,AHUM,,,,,https://web.archive.org///web/20180703185502/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/UN2901-20181-001,832 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",3,,MW,20181AHUM2901V001,LECTURE
AHUM UN3399,MAJOR TEXTS: MIDDLE EAST/INDIA,,Allison Busch,4:10pm,6:00pm,28976,Morningside,UN3399-20181-001,,"Middle Eastern, South Asian and African Studies",AHUM,http://culpa.info/professors/2863,,11.0,,https://web.archive.org///web/20171228020830/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/UN3399-20181-001/,307 Pupin Laboratories,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,W,20181AHUM3399V001,COLLOQUIA
AHUM UN3399,MAJOR TEXTS: MIDDLE EAST/INDIA,"Readings in translation and discussion of texts of Middle Eastern and Indian origin. Readings may include the Qur'an, Islamic philosophy, Sufi poetry, the Upanishads, Buddhist sutras, the 
Bhagavad Gita,
 Indian epics and drama, and Gandhi's 
Autobiography.",Allison Busch,4:10pm,6:00pm,28976,Morningside,UN3399-20181-001,,"Middle Eastern, South Asian and African Studies",AHUM,http://culpa.info/professors/2863,,11.0,,https://web.archive.org///web/20180612005732/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/UN3399-20181-001/,C01 Knox Hall,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,W,20181AHUM3399V001,COLLOQUIA
AMHS GU4403,THE SIXTIES IN THE ARCHIVE,"This course explores the multifaceted history of the 1960s, connecting political, cultural, and social movements, and examining the legacies of this crucial decade from the vantage point of half a century. Working with Columbia University‚Äôs Rare Book & Manuscript Library the class will emphasize archival collections and independent research. Students will develop advanced research skills and work independently to complete a digital exhibition highlighting their archival discoveries.",Thai S Jones,10:10am,12:00pm,21647,Morningside,GU4403-20181-001,,History,AMHS,http://culpa.info/professors/12807,,1.0,,https://web.archive.org///web/20171229003818/http://www.columbia.edu/cu/bulletin/uwb/subj/AMHS/GU4403-20181-001/,6044 Butler Library,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,W,20181AMHS4403W001,SEMINAR
AMHS GU4403,THE SIXTIES IN THE ARCHIVE,"This course explores the multifaceted history of the 1960s, connecting political, cultural, and social movements, and examining the legacies of this crucial decade from the vantage point of half a century. Working with Columbia University‚Äôs Rare Book & Manuscript Library the class will emphasize archival collections and independent research. Students will develop advanced research skills and work independently to complete a digital exhibition highlighting their archival discoveries.",Thai S Jones,10:10am,12:00pm,21647,Morningside,GU4403-20181-001,,History,AMHS,http://culpa.info/professors/12807,,1.0,,https://web.archive.org///web/20180324054613/http://www.columbia.edu/cu/bulletin/uwb/subj/AMHS/GU4403-20181-001/,6044 Butler Library,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,W,20181AMHS4403W001,SEMINAR
AMST BC1001,WHAT IS AMERICAN STUDIES?,"Prerequisites: None 
Corequisites: None 
 What is America?  Who is American? How do we live in America?  This new lecture course will introduce you to the dynamic, inter-disciplinary field of American Studies.",Manu M Vimalassery,11:40am,12:55pm,03944,Barnard College,BC1001-20181-001,,American Studies @Barnard,AMST,http://culpa.info/professors/13176,silver,15.0,,https://web.archive.org///web/20180116023544/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1001-20181-001/,304 Barnard Hall,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,TR,20181AMST1001X001,LECTURE
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,2:00pm,2:40pm,01155,Barnard College,BC1011-20181-007,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023619/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-007/,403 Barnard Hall,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,F,20181AMST1011X007,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,1:00pm,1:50pm,02443,Barnard College,BC1011-20181-001,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023549/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-001/,501 Diana Center,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,T,20181AMST1011X001,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,3:30pm,4:20pm,03801,Barnard College,BC1011-20181-004,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023604/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-004/,805 Altschul Hall (Barnard),,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,W,20181AMST1011X004,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,3:00pm,3:50pm,04139,Barnard College,BC1011-20181-008,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023624/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-008/,403 Barnard Hall,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,F,20181AMST1011X008,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,3:00pm,3:50pm,05281,Barnard College,BC1011-20181-006,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023614/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-006/,324 Milbank Hall (Barnard),,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,R,20181AMST1011X006,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,2:00pm,2:50pm,05669,Barnard College,BC1011-20181-002,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023554/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-002/,308 Diana Center,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,T,20181AMST1011X002,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,2:00pm,2:50pm,08481,Barnard College,BC1011-20181-005,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023609/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-005/,530 Altschul Hall (Barnard),,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,R,20181AMST1011X005,DISCUSSION
AMST BC1011,WHAT IS AMERICAN STUDIES-DIS,,,2:00pm,2:50pm,09600,Barnard College,BC1011-20181-003,WHAT IS AMER STUDIES-DIS,American Studies @Barnard,AMST,,,,,https://web.archive.org///web/20180116023559/http://www.columbia.edu/cu/bulletin/uwb/subj/AMST/BC1011-20181-003/,805 Altschul Hall (Barnard),,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,W,20181AMST1011X003,DISCUSSION
