course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AFAS OC3000,FRANCE'S ABOLITION AND REPUBLICS,"AFAS1000OC:
 
France’s Abolitions and Republics. 3 points.
  
Instructor: 
Véronique Charles
  
​
Taught in English.
  
This course is 
approved 
as a Global Core at Columbia. 
  
To what extent was the abolition of slavery co-constitutive to the creation and recreation of France’s first two republics? In light of a second and more “universal” abolition of slavery that France’s third republic inherited; what contradictions did the imperial nation-state carry onto the colonial conquest of Atlantic Africa? Students will explore how this particular past of slavery and its afterlife marked Black French intellectual and cultural production. This course thus bridges metropolitan and colonial histories to shed light on humanist revolutions in Europe and its limitations. Leading figures in the cultural and academic spheres of Black France will serve as guest lecturers throughout the summer term. Students will also have the opportunity to attend theatrical performances, museums, and art galleries as well as the opportunity to visit principal landmarks that attest to this larger history. ""France’s Abolitions and Republics"" is part of a consortium of Black France course offerings at Columbia University and other partnering U.S.-based universities.
  
To enroll in this course, you must apply to the  
Columbia Summer in Paris
 program, through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.",Veronique Charles,,,13041,Morningside,W3000-20232-001,FRANCE ABOLITION REPUBLIC,Global Programs,AFAS,,https://doc.sis.columbia.edu/subj/AFAS/W3000-20232-001/,,In-Person,,3,AS1000,,20232AFAS3000W001,SEMINAR
AFRS BC3567,"""""""BLACKNESS"""" IN FRENCH""","AFRS3567OC​: ‘Blackness’ in French. 3 points.
  
Instructor: 
Kaiama L. Glover and Maboula Soumahoro  
​
Taught in English.
  
This course is approved as a Global Core at Columbia.
  What are the historical linkages between ‘Black’ France and the United States? Between African-Americans and ‘Black’ French women and men? How is this relationship different from and contingent on the relationship between the French and their post(-)colonial ‘Others?’ Taking an internationalist (specifically transatlantic) approach and considering the 20th and 21st centuries, this course explores literature, art, culture, history, and politics emerging from or grappling with ‘Black’ France. The course features guest lectures by Black French intellectuals and cultural actors, guided museum visits and walking tours, and educational dining opportunities with owners of Black French African and Afro-Caribbean restaurants, so to offer students the opportunity to encounter ‘Black’ France in a variety of contexts, and to bring them into conversations about the fact and fantasy of ‘race’ in the complex, long-historical relationship between the United States and the French Republic. ""'Blackness' in French is part of a wider 'Black France Consortium cohort that will engage over the course of the five-week session in a broad range of co-curricular activities and programming.  To enroll in this course, you must apply to the  
Columbia Summer in Paris
 program, through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.",,,,12501,Barnard College,X3567-20232-001,,Global Programs,AFRS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AFRS/X3567-20232-001/,,In-Person,,4,RS3567,,20232AFRS3567X001,SEMINAR
AHIS BC2900,"The Hudson: Art, Industry and Ecology","How has the human material and imaginative relationship to the local natural world changed as we transformed that world through development and use?  How have artists from different backgrounds documented and responded to these changes?  How have they envisioned responses that healed the environmental and social wounds caused by this development?
  
In the nineteenth century, painters who depicted sites along the Hudson River helped establish New York City as the capital of America’s art world.  During the same decades painters and tourists traveled upriver on steamboats to visit New York’s sublime landscapes, industrialists were building factories, foundries and mines along the Hudson’s shores, taking advantage of those same steamboats to move their products to market.  The profound, transformative industrialization of the Hudson continued and expanded through the second half of the twentieth century, at which point a nascent environmentalist movement effected the passage of laws that began to address the environmental damage it caused. 
  
Although the Hudson River School is seen as focusing exclusively on natural subjects, the painters recorded this history and, at times, responded critically to it.  In fact, artists have played a vital role in calling attention to the Hudson’s history of industrialization and its potential for recovery throughout the past two centuries.  At the same time, the aesthetic value of the river has been essential to the passage of environmental regulations. This course traces that story by looking closely at works of art and visiting sites associated with this history.  In addition to studying works of art tracing from early landscape painting to realist depictions of the social tolls of industry from the turn of the century to the environmental critiques of land artists and others from recent decades.  In addition, we will look at objects produced by artisans and other workers which shed light on diverse groups’ experiences of the history of the Hudson, including Native Americans, African-Americans, and immigrant laborers.
  
The class will combine lecture, discussion, and several field trips.  Students will produce two short critical papers and one longer essay and participate in an industrial site mapping project.",Elizabeth Hutchinson,1:00pm,4:10pm,00001,Barnard College,X2900-20232-001,"Hudson: Art, Industry Eco",Pre-College Program (Barnard),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/X2900-20232-001/,502 Diana Center,,,3,,MW,20232AHIS2900X001,LECTURE
AHIS BC2900,"The Hudson: Art, Industry and Ecology","How has the human material and imaginative relationship to the local natural world changed as we transformed that world through development and use?  How have artists from different backgrounds documented and responded to these changes?  How have they envisioned responses that healed the environmental and social wounds caused by this development?
  
In the nineteenth century, painters who depicted sites along the Hudson River helped establish New York City as the capital of America’s art world.  During the same decades painters and tourists traveled upriver on steamboats to visit New York’s sublime landscapes, industrialists were building factories, foundries and mines along the Hudson’s shores, taking advantage of those same steamboats to move their products to market.  The profound, transformative industrialization of the Hudson continued and expanded through the second half of the twentieth century, at which point a nascent environmentalist movement effected the passage of laws that began to address the environmental damage it caused. 
  
Although the Hudson River School is seen as focusing exclusively on natural subjects, the painters recorded this history and, at times, responded critically to it.  In fact, artists have played a vital role in calling attention to the Hudson’s history of industrialization and its potential for recovery throughout the past two centuries.  At the same time, the aesthetic value of the river has been essential to the passage of environmental regulations. This course traces that story by looking closely at works of art and visiting sites associated with this history.  In addition to studying works of art tracing from early landscape painting to realist depictions of the social tolls of industry from the turn of the century to the environmental critiques of land artists and others from recent decades.  In addition, we will look at objects produced by artisans and other workers which shed light on diverse groups’ experiences of the history of the Hudson, including Native Americans, African-Americans, and immigrant laborers.
  
The class will combine lecture, discussion, and several field trips.  Students will produce two short critical papers and one longer essay and participate in an industrial site mapping project.",Elizabeth Hutchinson,1:00pm,4:10pm,00044,Barnard College,X2900-20232-002,"Hudson: Art, Industry Eco",Pre-College Program (Barnard),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/X2900-20232-002/,502 Diana Center,,,3,,MW,20232AHIS2900X002,LECTURE
AHIS OC3682,ISSUES IN 19TH C FRENCH P,"AHIS3682OC. Issues in Nineteenth Century Art.
 3 points.
  
We will  focus on a key artistic period that is full of upheavals. We will particularly consider the affirmation of the individuality of the artist in relation to the institutions and great pictorial movements that have marked the history of French painting of that time.
  
To enroll in this course, you must apply to the  
Columbia Summer in Paris
 program, through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.",,,,10654,Reid Hall Paris Programs,H3682-20232-001,ISSUES IN 19TH CENT FRENCH ART,Global Programs,AHIS,,https://doc.sis.columbia.edu/subj/AHIS/H3682-20232-001/,,In-Person,,3,IS3682,,20232AHIS3682H001,LECTURE
AHIS OC4430,Arts in Venice,"Prerequisites: None
  
Instructor: TBD
  
Syllabus, Art in Venice
  
This course examines the art, architecture, and culture of Venice from the 14th to the 18th century. The goal of the curriculum is for students to acquire a firm visual literacy in order to read works of Venetian art and to familiarize themselves with the methods of art history. The course is set up as a field study, using the city as classroom and supporting site visits in and outside of Venice. The goal is to provide students with a solid visual knowledge and historical understanding of a set of key monuments, and to encourage them to think through the social, political, cultural, and intellectual forces at play in the creation of these works. Each day's choice of monuments is based on a walkable itinerary, visiting churches, confraternities, cloisters, palaces, and museums. Day trips include excursions to Padua and the Palladian villas in Vicenza and the Veneto.
  
Counts toward the Art History Major/Concentration at Columbia.
  
To enroll in this course, you must apply to the
 
Columbia in Venice
 
program through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.
  
Please note the program dates are different from the Summer Term A & B dates.",Johanna M Fassl,,,11036,STUDY ABROAD,O4430-20232-001,ART IN VENICE,Global Programs,AHIS,,https://doc.sis.columbia.edu/subj/AHIS/O4430-20232-001/,,In-Person,,3,,,20232AHIS4430O001,SEMINAR
AHIS OC4432,Intro Conservation of Venice,"Art History AHIS4432OC. Introduction to the Conservation of Venice's Built Heritage. 3 points.
  
Prerequisites: None
  
Instructor: Mieke Van Molle
  
Conservation in Venice Syllabus
  
This course offers the unique opportunity to study the buildings, statues, and the built environment of Venice, and the challenges of conservation these structures face. Professor van Molle - a specialist in the field who has offered this much celebrated course in past years - will introduce students to historical construction techniques and building materials through case studies of specific buildings and sculptures, and will then focus on the conservation of these structures. Questions of sustainability, historic preservation, and conservation at the intersection of art and science lie at the center of this course which will take you to historic buildings and active conservation sites.
  
Counts as a seminar for the Art History Major/Concentration at Columbia.
  
To enroll in this course, you must apply to the 
Columbia in Venice
 program through the Center for Undergraduate Global Engagement (UGE). 
Global Learning Scholarships 
available. 
Tuition
 charges apply.
  
Please note the program dates are different from the Summer Term A & B dates.",,,,11039,STUDY ABROAD,O4432-20232-001,,Global Programs,AHIS,,https://doc.sis.columbia.edu/subj/AHIS/O4432-20232-001/,,In-Person,,3,IS4432,,20232AHIS4432O001,SEMINAR
AHIS OC4720,The Church of San Marco in Venice,"AHIS4720OC
: 
Between Byzantium and the Latin West: The Church of San Marco in Venice, ca. 829–1500. 3 Points.
  
Prerequisite: None
  
Instructor: Professor Holger A. Klein
  
This undergraduate seminar will explore the ducal chapel and state state church of San Marco in Venice in the context of the city’s medieval art and architecture. Built to house the body of the Evangelist St. Mark within the precinct of the ducal palace shortly after its translation from Alexandria in 828/29, the church of San Marco replaced an earlier ducal chapel dedicated to St. Theodore as the primary site of state ceremonies and soon developed into the most prominent shrine dedicated to the evangalist in Italy. Rebuilt and expanded several times between the first half of the ninth and the mid-eleventh centuries, the architecture of the church of San Marco was heavily indebted not only to Byzantine art and architectural traditions, but also to ceremonial traditions rooted in the Byzantine empire. Accordingly, this seminar will focus on Venetian perceptions of Byzantine art and culture from the time of the foundation of San Marco through the collapse of the Latin Empire of Constantinople in 1261 and beyond with a particular emphasis on the role of Venice as a cultural and artistic mediator between Byzantium and the medieval West. Emphasis will be placed on the function of Late Roman and Byzantine architectural spolia and saintly relics as markers of cultural and religious identity, the invention and visual manifestation of cult traditions, and changes in the sacred topography of San Marco as a result of Venice’s expansions on the mainland and in the Eastern Mediterranean following the conquest of Constantinople in 1204 and its struggles against rival city states, Genoa first among them.
  
To enroll in this course, you must apply to the
 
Columbia in Venice
 
program through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.
  
Please note the program dates are different from the Summer Term A & B dates.",Holger A Klein,,,13134,Morningside,W4720-20232-001,Church SanMarco in Venice,Global Programs,AHIS,,https://doc.sis.columbia.edu/subj/AHIS/W4720-20232-001/,,In-Person,,3,IS4720,,20232AHIS4720W001,SEMINAR
AHIS S2314,MASTERS OF THE BAROQUE,"This course examines three masters of European Baroque art—Gianlorenzo Bernini (1598-1680), Diego Velázquez (1599-1660), and Rembrandt van Rijn (1606-1669)—artists who are all well represented in the permanent collection of the Metropolitan Museum of Art. Through classroom discussions and museum visits, we will examine Baroque art as part of a continuing and developing accumulation of forms and ideas throughout the 17th century, and consider the impact these artists had on their contemporaries and in ensuing centuries. Roughly half of the class sessions take place at the Metropolitan Museum, a luxury that allows for close, firsthand analysis of art, but it is not an art appreciation course. It is a history course concerned with a study of ideas, artists, and visual facts and their application to emerging art forms within their cultural-historical context. In addition to developing a critical eye, the class is intended to develop analytical thinking and communication skills as well as knowledge of the subject matter.",Lindsey P Schneider,1:00pm,4:10pm,10262,Morningside,S2314-20232-001,,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S2314-20232-001/,806 Schermerhorn Hall [SCH],In-Person,,3,,TR,20232AHIS2314S001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution. Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources. From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,10263,Morningside,S3010-20232-001,EVAL THE EVID OF AUTHENTI,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3010-20232-001/,930 Schermerhorn Hall [SCH],In-Person,,4,,MW,20232AHIS3010S001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution. Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources. From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,10264,Morningside,S3010-20232-002,EVAL THE EVID OF AUTHENTI,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3010-20232-002/,930 Schermerhorn Hall [SCH],In-Person,,4,,MW,20232AHIS3010S002,LECTURE
AHIS S3409,ARCH OF NYC LEISURE INDUSTRY,"This class examines venues in New York City constructed specifically for entertainment, recreation, and relaxation. Organized typologically, it covers parks, playgrounds, theaters, performing arts complexes, World’s Fairs, hotels, department stores, and museums from the perspective of architectural history and urban planning, while taking into account issues such as class and race, private and public patronage, the city’s transition from industrial hub to global cultural capital, and the financial and social impact of the entertainment industry on the people of New York. Above all, it explores the ways in which places of play, recreation, and escape have shaped and continue to reshape the identity of the city that never sleeps. The 4-credit course includes numerous class trips, some of which will take place beyond regular class time.",Irina T Oryshkevich,9:00am,12:10pm,10265,Morningside,S3409-20232-001,ARCH OF NYC LEISURE INDUS,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3409-20232-001/,934 Schermerhorn Hall [SCH],In-Person,,4,,MW,20232AHIS3409S001,SEMINAR
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York 'stole' the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly. Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,10266,Morningside,S3426-20232-001,JACKSON POLLOCK & THE NY,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3426-20232-001/,930 Schermerhorn Hall [SCH],In-Person,,3,,TR,20232AHIS3426S001,LECTURE
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York 'stole' the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly. Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,10267,Morningside,S3426-20232-002,JACKSON POLLOCK & THE NY,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3426-20232-002/,930 Schermerhorn Hall [SCH],In-Person,,3,,TR,20232AHIS3426S002,LECTURE
AHIS S3441,NYC AND THE HISTORY OF MUSEUM,"This course will introduce students to the history of museums and display practices through New York collections. The birth of the museum as a constitutive element of modernity coincides with the establishment of European nation states. Throughout the course of the nineteenth century, museums were founded in major European and American cities to classify objects, natural and manmade, from plants and fossils to sculpture and clothing. This course presents the alternate art history that can be charted through an examination of the foundation and development of museums from cabinets of curiosity to the collection-less new museums currently being built in the Middle East and beyond. We will consider broad thematic issues such as nationalism, colonialism, canon formation, the overlapping methods of anthropology and art history, and the notion of 'framing' from the architectural superstructure to exhibition design. We will visit a wide variety of museums from the American Museum of Natural History to the Metropolitan Museum of Art to the National September 11 Memorial and Museum as in-depth case studies of more general concepts. Students will have the opportunity to meet museum educators, conservators and curators through on site teaching in a variety of institutions.",Risham Majeed,1:00pm,4:10pm,10268,Morningside,S3441-20232-001,NYC AND THE HISTORY OF MU,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3441-20232-001/,934 Schermerhorn Hall [SCH],In-Person,,4,,TR,20232AHIS3441S001,LANGUAGE
AHIS S3441,NYC AND THE HISTORY OF MUSEUM,"This course will introduce students to the history of museums and display practices through New York collections. The birth of the museum as a constitutive element of modernity coincides with the establishment of European nation states. Throughout the course of the nineteenth century, museums were founded in major European and American cities to classify objects, natural and manmade, from plants and fossils to sculpture and clothing. This course presents the alternate art history that can be charted through an examination of the foundation and development of museums from cabinets of curiosity to the collection-less new museums currently being built in the Middle East and beyond. We will consider broad thematic issues such as nationalism, colonialism, canon formation, the overlapping methods of anthropology and art history, and the notion of 'framing' from the architectural superstructure to exhibition design. We will visit a wide variety of museums from the American Museum of Natural History to the Metropolitan Museum of Art to the National September 11 Memorial and Museum as in-depth case studies of more general concepts. Students will have the opportunity to meet museum educators, conservators and curators through on site teaching in a variety of institutions.",Risham Majeed,1:00pm,4:10pm,10269,Morningside,S3441-20232-002,NYC AND THE HISTORY OF MU,Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3441-20232-002/,934 Schermerhorn Hall [SCH],In-Person,,4,,TR,20232AHIS3441S002,LANGUAGE
AHIS S3442,American Art in a Global Context: 1750,"Through an examination of painting, sculpture, decorative arts, photography. fashion and visual culture of the United States from 1750 to 1914, the course will explore how American artists responded to and operated within the wider world, while grappling with issues of identity at home. Addressing themes shared in common across national boundaries, the class will consider how American art participated in the revolutions and reforms of the ""long"" nineteenth century, and how events of the period continue to impact our country today. The period witnessed the emergence of new technologies for creating, using and circulating images and objects, the expansion and transformation of exhibition and viewing practices, and the rise of new artistic institutions, as well as the metamorphosis of the United States from its colonial origins to that of a world power, including the radical changes that occurred during the Civil War.  With many sessions taking place at the Metropolitan Museum of Art, the class will investigate how American art engaged with international movements while constructing national identity during a period of radical transformation both at home and abroad.",Page S Knox,9:00am,12:10pm,10288,Morningside,S3442-20232-001,"American Art, 1750   1914",Summer Session (SUMM),AHIS,,https://doc.sis.columbia.edu/subj/AHIS/S3442-20232-001/,930 Schermerhorn Hall [SCH],In-Person,,4,,TR,20232AHIS3442S001,SEMINAR
AHMM S3321,MUSICS OF INDIA & WEST ASIA,"This course is a topical (not comprehensive) survey of some of the musical traditions of South and West Asia, and of their diasporas. Each tradition will be described locally, connecting it to critical themes that the course aims to explore. The purpose of the course is to introduce you to a range of indigenous and diasporic “Asian” musical styles, ideas, traditions, and artists through an interdisciplinary approach to the study of music as culture. No previous background in music is required.",Noah D Rosen,9:00am,12:10pm,10135,Morningside,S3321-20232-001,MUSICS OF INDIA & WEST AS,Summer Session (SUMM),AHMM,,https://doc.sis.columbia.edu/subj/AHMM/S3321-20232-001/,405 Dodge Hall,In-Person,,3,,MW,20232AHMM3321S001,LECTURE
AHMM UN3320,MUSIC-EAST ASIA-SOUTHEAST ASIA,A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.,Kevin Fellezs,9:00am,12:10pm,10134,Morningside,V3320-20232-001,MUSIC IN EAST ASIA,Summer Session (SUMM),AHMM,,https://doc.sis.columbia.edu/subj/AHMM/V3320-20232-001/,622 Dodge Hall,In-Person,,3,,TR,20232AHMM3320V001,LECTURE
AHUM S2604,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Xiaohan Du,9:00am,12:10pm,13086,Morningside,S2604-20232-001,,Summer Session (SUMM),AHUM,,https://doc.sis.columbia.edu/subj/AHUM/S2604-20232-001/,930 Schermerhorn Hall [SCH],In-Person,,3,,MW,20232AHUM2604S001,LECTURE
AHUM S2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Mikael B Muehlbauer,1:00pm,4:10pm,10270,Morningside,S2901-20232-001,MASTERPIECES-INDIAN ART &,Summer Session (SUMM),AHUM,,https://doc.sis.columbia.edu/subj/AHUM/S2901-20232-001/,934 Schermerhorn Hall [SCH],In-Person,,3,,MW,20232AHUM2901S001,LECTURE
