course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ACTU PS5850,ORAL COMMUNICATIONS FOR ACTUARIAL PROFES,,,11:00am,1:30pm,29256,Morningside,PS5850-20193-001,ORAL COMM FOR ACTUARIES,Actuarial Science,ACTU,,,,,https://web.archive.org///web/20190529113446/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS5850-20193-001/,To be announced,Classroom,School of Professional Studies,3,,F,20193ACTU5850K001,LECTURE
ACTU PS5900,PROSEMINAR IN ACTUARIAL SCIENCE,,Lina Xu,4:10pm,6:00pm,29263,Morningside,PS5900-20193-001,PROSEMINAR IN ACTUARIAL,Actuarial Science,ACTU,,,,,https://web.archive.org///web/20190529113452/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS5900-20193-001/,To be announced,Classroom,School of Professional Studies,2,,TR,20193ACTU5900K001,PROSEMINAR
ACTU PS5995,INTERNSHIP IN ACTUARIAL SCIENCE,,Lina Xu,,,29250,Morningside,PS5995-20193-001,INTERNSHIP IN ACTUARIAL SCIENC,Actuarial Science,ACTU,,,,,https://web.archive.org///web/20190529113455/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS5995-20193-001/,,Classroom,School of Professional Studies,1,,,20193ACTU5995K001,INTERNSHIP
AFAS GR6100,AF-AM: PRO SEMINAR,"This course introduces students to central questions and debates in the fields of African American Studies, and it explores the various interdisciplinary efforts to address them. The seminar is designed to provide an interdisciplinary foundation and familiarize students with a number of methodological approaches. Toward this end we will have a number of class visitors/guest lecturers drawn from members of IRAAS's Core and Affiliated Faculty.",Farah Griffin,2:10pm,4:00pm,10513,Morningside,GR6100-20193-001,,African American and African Diaspora,AFAS,http://culpa.info/professors/2893,gold,10.0,https://en.wikipedia.org/wiki/Farah_Griffin,https://web.archive.org///web/20190529113713/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR6100-20193-001/,To be announced,Classroom,Graduate School of Arts and Science,4,,W,20193AFAS6100G001,SEMINAR
AFAS GR6999,THESIS RESEARCH-GRADUATE,,Steven Gregory,,,10514,Morningside,GR6999-20193-001,,African American and African Diaspora,AFAS,http://culpa.info/professors/1390,,5.0,,https://web.archive.org///web/20190529113715/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR6999-20193-001/,,,Graduate School of Arts and Science,4,,,20193AFAS6999G001,INDEPENDENT
AFAS GR9900,INDEPENDENT STUDY-GRADUATE,,Farah Griffin,,,10519,Morningside,GR9900-20193-001,,African American and African Diaspora,AFAS,http://culpa.info/professors/2893,gold,10.0,https://en.wikipedia.org/wiki/Farah_Griffin,https://web.archive.org///web/20190529113718/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR9900-20193-001/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,,20193AFAS9900G001,INDEPENDENT
AFAS GR9900,INDEPENDENT STUDY-GRADUATE,,Steven Gregory,,,10520,Morningside,GR9900-20193-002,,African American and African Diaspora,AFAS,http://culpa.info/professors/1390,,5.0,,https://web.archive.org///web/20190529113720/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR9900-20193-002/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,,20193AFAS9900G002,INDEPENDENT
AFAS GR9900,INDEPENDENT STUDY-GRADUATE,,Robert Gooding-Williams,,,10521,Morningside,GR9900-20193-003,,African American and African Diaspora,AFAS,,,,https://en.wikipedia.org/wiki/Robert_Gooding-Williams,https://web.archive.org///web/20190529113722/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR9900-20193-003/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,,20193AFAS9900G003,INDEPENDENT
AFAS GR9900,INDEPENDENT STUDY-GRADUATE,,Frank Guridy,,,10522,Morningside,GR9900-20193-004,,African American and African Diaspora,AFAS,http://culpa.info/professors/13328,,2.0,https://en.wikipedia.org/wiki/Frank_Andre_Guridy,https://web.archive.org///web/20190529113725/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR9900-20193-004/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,,20193AFAS9900G004,INDEPENDENT
AFAS GR9900,INDEPENDENT STUDY-GRADUATE,,Josef Sorett,,,10523,Morningside,GR9900-20193-005,INDEPENDENT STUDY-GRADUAT,African American and African Diaspora,AFAS,http://culpa.info/professors/9341,silver,3.0,https://en.wikipedia.org/wiki/Josef_Sorett,https://web.archive.org///web/20190529113727/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR9900-20193-005/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,,20193AFAS9900G005,INDEPENDENT
AFAS GR9900,INDEPENDENT STUDY-GRADUATE,,Kevin Fellezs,,,10525,Morningside,GR9900-20193-006,,African American and African Diaspora,AFAS,http://culpa.info/professors/11430,silver,4.0,,https://web.archive.org///web/20190529113730/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GR9900-20193-006/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,,20193AFAS9900G006,INDEPENDENT
AFAS GU4080,TOPICS IN THE BLACK EXPERIENCE,Please refer to Institute for Research in African American Studies for section-by-section course descriptions.,Obery Hendricks,12:10pm,2:00pm,10575,Morningside,GU4080-20193-001,MARTIN L KING & RAD DEMOCRACY,African American and African Diaspora,AFAS,,,,https://en.wikipedia.org/wiki/Obery_M._Hendricks_Jr.,https://web.archive.org///web/20190529113710/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/GU4080-20193-001/,To be announced,Classroom,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,W,20193AFAS4080G001,SEMINAR
AFAS UN1001,INTRO TO AFRICAN-AMER STUDIES,"Prerequisites: Students need to register for a section of AFAS UN1010, the required discussion section for this course. 
 From the arrival of enslaved Africans to the recent election of President Barack Obama, black people have been central to the story of the United States, and the Americas, more broadly. African Americans have been both contributors to, and victims of, this “New World” democratic experiment. To capture the complexities of this ongoing saga, this course offers an inter-disciplinary exploration of the development of African-American cultural and political life in the U.S., but also in relationship to the different African diasporic outposts of the Atlantic world. The course will be organized both chronologically and thematically, moving from the “middle passage” to the present so-called “post-racial” moment—drawing on a range of classical texts, primary sources, and more recent secondary literature—to grapple with key questions, concerns, and problems (i.e., agency, resistance, culture, etc.) that have preoccupied scholars of African-American history, culture, and politics. Students will be introduced to a range of disciplinary methods and theoretical approaches (spanning the humanities and social sciences), while also attending to the critical tension between intellectual work and everyday life, which are central to the formation of African-American Studies as an academic field. This course will engage specific social formations (i.e., migration, urbanization, globalization, etc.), significant cultural/political developments (i.e., uplift ideologies, nationalism, feminism, Pan-Africanism, religion/spirituality, etc.), and hallmark moments/movements (i.e., Harlem Renaissance, Civil Rights movement, etc.). By the end of the semester, students will be expected to possess a working knowledge of major themes/figures/traditions, alongside a range of cultural/political practices and institutional arrangements, in African-American Studies.",Josef Sorett,10:10am,12:00pm,10574,Morningside,UN1001-20193-001,,African American and African Diaspora,AFAS,http://culpa.info/professors/9341,silver,3.0,https://en.wikipedia.org/wiki/Josef_Sorett,https://web.archive.org///web/20190529113652/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN1001-20193-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,AFAS UN1010,MW,20193AFAS1001C001,LECTURE
AFAS UN1010,INTRO-AFR-AMER STUDIES - DISC,,,2:10pm,3:00pm,13385,Morningside,UN1010-20193-001,,African American and African Diaspora,AFAS,,,,,https://web.archive.org///web/20190529113654/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN1010-20193-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,W,20193AFAS1010C001,DISCUSSION
AFAS UN1010,INTRO-AFR-AMER STUDIES - DISC,,,8:10am,9:00am,13408,Morningside,UN1010-20193-002,,African American and African Diaspora,AFAS,,,,,https://web.archive.org///web/20190529113657/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN1010-20193-002/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",0,,T,20193AFAS1010C002,DISCUSSION
AFAS UN3030,AFRICAN-AMERICAN MUSIC,"This course focuses on a central question: how do we define “African-American music”? In attempting to answer this question, we will be thinking through concepts such as authenticity, representation, recognition, cultural ownership, appropriation, and origin(s). These concepts have structured the ways in which critics, musicians and audiences have addressed the various social, political and aesthetic contexts in which African-American music has been composed (produced), performed (re-produced) and heard (consumed).",Kevin C Holt,2:10pm,4:00pm,10527,Morningside,UN3030-20193-001,,African American and African Diaspora,AFAS,,,,,https://web.archive.org///web/20190529113700/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN3030-20193-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs",3,,R,20193AFAS3030W001,LECTURE
AFAS UN3930,TOPICS IN THE BLACK EXPERIENCE,Please refer to Institute for Research in African American Studies for section course descriptions: http://iraas.columbia.edu/,C. Daniel Dawson,4:10pm,6:00pm,10662,Morningside,UN3930-20193-001,AFRICAN SPIRIT IN AMERICA,African American and African Diaspora,AFAS,,,,,https://web.archive.org///web/20190529113703/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN3930-20193-001/,To be announced,Classroom,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,T,20193AFAS3930C001,SEMINAR
AFAS UN3930,TOPICS IN THE BLACK EXPERIENCE,Please refer to Institute for Research in African American Studies for section course descriptions: http://iraas.columbia.edu/,Robert Gooding-Williams,2:10pm,4:00pm,10663,Morningside,UN3930-20193-002,DUBOIS SEMINAR,African American and African Diaspora,AFAS,,,,https://en.wikipedia.org/wiki/Robert_Gooding-Williams,https://web.archive.org///web/20190529113706/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN3930-20193-002/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,R,20193AFAS3930C002,SEMINAR
AFAS UN3997,INDEPENDENT STUDY-NON AFAM,,Kevin Fellezs,,,10517,Morningside,UN3997-20193-001,,African American and African Diaspora,AFAS,http://culpa.info/professors/11430,silver,4.0,,https://web.archive.org///web/20190529113708/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/UN3997-20193-001/,,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",1-4,,,20193AFAS3997C001,INDEPENDENT
AFCV UN1020,AFRICAN CIVILIZATION,"This course provides a general introduction to some of the key intellectual debates in Africa by Africans through primary sources, including scholarly works, political tracts, fiction, art, and film. Beginning with an exploration of African notions of spiritual and philosophical uniqueness and ending with contemporary debates on the meaning and historical viability of an African Renaissance, this course explores the meanings of ‘Africa' and ‘being African.' Field(s): AFR*.  NO FIRST YEAR STUDENTS PERMITTED.",Elleni Zeleke,10:10am,12:00pm,13534,Morningside,UN1020-20193-001,,Core (A&S;),AFCV,http://culpa.info/professors/14013,,1.0,https://en.wikipedia.org/wiki/Elleni_Zeleke,https://web.archive.org///web/20190529113534/http://www.columbia.edu/cu/bulletin/uwb/subj/AFCV/UN1020-20193-001/,To be announced,,"Columbia College
Engineering and Applied Science: Undergraduate
General Studies",4,,TR,20193AFCV1020C001,LECTURE
AFEN BC3253,BEFORE 'BLACK LIVES MATTER':READING INSU,"Black Lives Matter is an American phenomenon. This course situates BLM in relation to other and earlier movements in the Global South and elsewhere. Through textual analysis and critical reading, we take up the discursive, rhetorical, and poetical strategies of opposition to marginalization, criminalization, and racial othering.",Yvette Christianse,2:10pm,4:00pm,06763,Barnard College,BC3253-20193-001,BEFORE 'BLACK LIVES MATTE,Africana Studies (AFSB),AFEN,,,,https://en.wikipedia.org/wiki/Yvette_Christians%C3%AB,https://web.archive.org///web/20190529113813/http://www.columbia.edu/cu/bulletin/uwb/subj/AFEN/BC3253-20193-001/,To be announced,Classroom,,4,,T,20193AFEN3253X001,SEMINAR
AFEN BC3815,SHANGE & DIGITAL STORYTELLING,"Prerequisites: Enrollment limited to 12 students. Permission of the instructor required. Interested students should complete the application at http://bit.ly/Ntozake2019. Students should have taken a course beyond the intro level from ONE of the following areas: American Literature (through the English Department), Africana Studies, American Studies, Theatre or Women's Studies. Students who successfully complete into this course will be eligible to take the second half of the course in Spring 2019. NOTE: There will be three extra sessions scheduled in the Digital Humanities Center. 
 A poet, performance artist, playwright and novelist, Ntozake Shange's stylistic innovations in drama, poetry and fiction and attention to the untold lives of black women have made her an influential figure throughout American arts and in Feminist history.  This semester will examine Shange's works in the context of political and artistic organizing by women of color in the 1970s and 80s. In addition to our analysis of primary texts, students will be introduced to archival research in Ntozake Shangeâ€™s personal archive at Barnard College.  This in-depth exploration of Shange's work and milieu is complemented with an introduction to digital tools, public research and archival practice. You can find more information and apply for the course at 
http://bit.ly/Ntozake2019
. On Twitter @ShangeWorlds.",Kim F Hall,12:10pm,2:00pm,06751,Barnard College,BC3815-20193-001,NTOZAKE SHANGE & DIG STORYTEL,Africana Studies (AFSB),AFEN,http://culpa.info/professors/12577,,1.0,,https://web.archive.org///web/20190529113815/http://www.columbia.edu/cu/bulletin/uwb/subj/AFEN/BC3815-20193-001/,To be announced,Classroom,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,R,20193AFEN3815X001,SEMINAR
AFRS BC2004,INTRODUCTN TO AFRICAN STUDIES,"Interdisciplinary and thematic approach to the study of Africa, moving from pre-colonial through colonial and post-colonial periods to contemporary Africa. Focus will be on its history, societal relations, politics and the arts. The objective is to provide a critical survey of the history as well as the continuing debates in African Studies.",Abosede A George,11:40am,12:55pm,06762,Barnard College,BC2004-20193-001,,Africana Studies (AFSB),AFRS,http://culpa.info/professors/3323,silver,11.0,https://en.wikipedia.org/wiki/Abosede_George,https://web.archive.org///web/20190529113757/http://www.columbia.edu/cu/bulletin/uwb/subj/AFRS/BC2004-20193-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",3,,MW,20193AFRS2004X001,LECTURE
AFRS BC3110,THE AFRICANA COLLOQUIUM,"Prerequisites: Students must attend first day of class and admission will be decided then. Enrollment limited to 18 students. Priority will be given to Africana majors and CCIS students (Africana Studies, American Studies and Women's Studies majors; minors in Race and Ethnic Studies).",Kim F Hall,12:00pm,1:50pm,06754,Barnard College,BC3110-20193-001,AFRICANA COL:CRIT RACE THEORY,Africana Studies (AFSB),AFRS,http://culpa.info/professors/12577,,1.0,,https://web.archive.org///web/20190529113800/http://www.columbia.edu/cu/bulletin/uwb/subj/AFRS/BC3110-20193-001/,To be announced,Classroom,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,T,20193AFRS3110X001,COLLOQUIA
AFRS BC3567,"""BLACKNESS"" IN FRENCH",Blackness in French,Kaiama L Glover,2:00pm,4:00pm,06761,Barnard College,BC3567-20193-001,,Africana Studies (AFSB),AFRS,http://culpa.info/professors/700,silver,18.0,,https://web.archive.org///web/20190529113803/http://www.columbia.edu/cu/bulletin/uwb/subj/AFRS/BC3567-20193-001/,To be announced,Classroom,,4,,W,20193AFRS3567X001,SEMINAR
AFRS BC3585,POOR IN AMERICA: THE EXPERIENCE AND IMPA,"This course focuses on the life experiences and impact of poverty in the contemporary United States.  We will be exploring the consequences of financial and material deprivation on work, housing, health, parenting, children, as well as the limits and opportunities for inter-generational mobility and how each of these intersect with gender, racial and ethnic identities.  We will be learning about the experiences of individual persons as well as how these particular experiences reflect the overarching patterns of social, political and economic trends in the United States.  The course will incorporate a diverse set of disciplinary perspectives to shed light on the challenges faced by persons living in poverty.  In addition, there will be an emphasis on learning about and critically assessing methodological approaches applied in the literature.  No prior knowledge of methods is required and any technical references will be explained in class.",Rose Razaghian,4:10pm,6:00pm,06756,Barnard College,BC3585-20193-001,POOR IN AMERICA,Africana Studies (AFSB),AFRS,http://culpa.info/professors/13766,,1.0,,https://web.archive.org///web/20190529113805/http://www.columbia.edu/cu/bulletin/uwb/subj/AFRS/BC3585-20193-001/,To be announced,Classroom,,4,,R,20193AFRS3585X001,SEMINAR
AFRS BC3998,SENIOR SEMINAR,"A program of interdisciplinary research leading to the writing of the senior essay. All Africana majors must complete the one-semester Africana Studies Senior Seminar in the fall and submit a senior essay as one of the requirements for this course. A student who has successfully completed the Africana Studies Senior Seminar, has demonstrated the ability to complete a senior thesis, and has obtained approval from the faculty member teaching the Senior Seminar may take an Independent Study with a Barnard or Columbia faculty member or a second thesis seminar in another department in order to complete a senior thesis in Africana Studies in the spring semester.",Colin Leach,10:10am,12:00pm,06757,Barnard College,BC3998-20193-001,,Africana Studies (AFSB),AFRS,http://culpa.info/professors/13885,,2.0,,https://web.archive.org///web/20190529113808/http://www.columbia.edu/cu/bulletin/uwb/subj/AFRS/BC3998-20193-001/,To be announced,Classroom,Barnard,4,,T,20193AFRS3998X001,SEMINAR
AHIS BC1001,INTRODUCTION TO ART HISTORY I,"Attempting to offer an introduction to artistic creation on a global scale, this course is team-taught by specialists in a number of different cultural and historical traditions. In the fall semester we will discuss the art of Europe, the Middle East, India, Japan, and China, in periods ranging from the Paleolithic to the Renaissance. Museum trips are an integral part of the course. 
Note: weekly discussion groups to be arranged
. Discussion Section Required.",Gregory Bryda,2:40pm,3:55pm,07005,Barnard College,BC1001-20193-001,,Art History @Barnard,AHIS,http://culpa.info/professors/13636,silver,4.0,,https://web.archive.org///web/20190529125628/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/BC1001-20193-001/,To be announced,Classroom,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
School of Professional Studies",4,,MW,20193AHIS1001X001,LECTURE
