course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AHIS S4820,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution.  Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources.  From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,23324,Morningside,S4820-20162-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/692,gold,35.0,,https://web.archive.org///web/20160623151119/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S4820-20162-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,MW,20162AHIS4820S001,SEMINAR
AHUM S3340,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Xiaohan Du,9:00am,12:10pm,15629,Morningside,S3340-20162-001,,Art History and Archaeology,AHUM,,,,,https://web.archive.org///web/20160821211454/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/S3340-20162-001/,832 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20162AHUM3340S001,LECTURE
AHUM S3400,COLLOQUIUM ON MAJOR TEXTS,"AHUM V3399 and AHUM V3400 form a sequence but either may be taken separately. AHUM V3399 may also be taken as part of a sequence with AHUM V3830. Readings in translation and discussion of texts of Middle Eastern, Indian, Chinese, and Japanese origin, including the Analects of Confucius, Mencius, Lao Tzu, Chuang Tzu, the Lotus Sutra, Dream of the Red Chamber, Tale of Genji, Zen literature, Noh plays, bunraku (puppet) plays, Chinese and Japanese poetry.",David L Moerman,1:00pm,4:10pm,29779,Morningside,S3400-20162-002,,East Asian Languages and Cultures,AHUM,http://localhost:8801/professors/2022,silver,18.0,,https://web.archive.org///web/20160623164134/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/S3400-20162-002/,405 Kent Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"AHUM V3399
AHUM V3399
AHUM V3400
AHUM V3830",MW,20162AHUM3400S002,COLLOQUIA
ANTH S1002,THE INTERPRETATION OF CULTURE,"The anthropological approach to the study of culture and human society. Using ethnographic case studies, the course explores the universality of cultural categories (social organization, economy, law, belief systems, arts, etc.) and the range of variation among human societies.",Maxine Weisgrau,1:00pm,4:10pm,12016,Morningside,S1002-20162-001,INTERPRETATION OF CULTURE,Anthropology,ANTH,http://culpa.info/professors/661,,24.0,,https://web.archive.org///web/20160623145332/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S1002-20162-001/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20162ANTH1002S001,LECTURE
ANTH S3722,THE ANTHROPOLOGY OF VIOLENCE,"This course will explore contemporary anthropological approaches to the issue of violence with an exploration of three particular themes. Our main focus will be on the idea of representation, ethnographically and theoretically, of the concept of violence. First, we will look at how violence has been situated as an object of study within anthropology, as a theoretical concept as well as in practice. We will then look at the issue of terrorism and how anthropology as a discipline contributes to understanding this particular form of violence. Finally, we will consider gender-based violence with close attention to the colonial/post-colonial settings where Islam is a salient factor. Gender based violence is one of the main forces producing and reproducing gender inequality. We will pay particular attention to the concept of the ""Muslim woman"" in both the colonial and colonized imagination.",Ellen Marakowitz,1:00pm,4:10pm,71964,Morningside,S3722-20162-001,,Anthropology,ANTH,http://culpa.info/professors/3387,,1.0,,https://web.archive.org///web/20160623145335/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3722-20162-001/,467 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20162ANTH3722S001,LECTURE
ANTH S3965,ANTHROPOLOGY OF THE BODY,"The productive unease in critical theory occasioned by the body as the ambivalent ground of both subjugation and emancipatory transformation has resulted in debates over the link between corporeality and symbolic representations, discourse formations and disciplinary practices and ultimately, between nature and its others: culture, history, and society. This course promises to raise discussion to a level where political issues concerning the body can be reevaluated through a rigorous rethinking of the radical shifts in the status of the body as both subject and object of economic, technological, and cultural processes under globalized capital. Approaching ethnographic and historical materials concerning violence and healing, discipline and labor, machinery and embodiment, affects and resistance in terms of the ontological claims they presuppose or make in relation to philosophies of the body, this course has the distinctive aim of demonstrating how histories of the body are co-implicated with histories of gender, race, class, sexuality, (post)coloniality, capital, science and technology, and mass mediation. Contesting the opposition between objectivism and subjectivism, it will pose a broader set of questions concerning power, agency, and language in order to elaborate a politics of corporeality.",Ozge Serin,5:30pm,8:40pm,28623,Morningside,S3965-20162-001,,Anthropology,ANTH,http://culpa.info/professors/11467,,1.0,,https://web.archive.org///web/20160623145402/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3965-20162-001/,467 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20162ANTH3965S001,SEMINAR
ANTH S4187,WOMEN & GENDER IN SOUTH ASIA,"This course is an ethnographic and historical introduction to the construction of gender and feminist theory in the South Asian context. We will focus on textual and visual material, primarily ethnographies and films, to provide a critique of normative representations of the ""South Asian woman"". These readings will be used to reveal the complex social and historical configurations that institute and obscure gendered experiences and representations within the colonial imagination and their colonized others. A significant motif of this course will be to develop alternative ways of knowing and understanding gender construction, sexual relations, and community formation in South Asia.",Sonia Ahsan,1:00pm,4:10pm,10800,Morningside,S4187-20162-001,,Anthropology,ANTH,http://culpa.info/professors/3513,gold,4.0,,https://web.archive.org///web/20160623145403/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S4187-20162-001/,467 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20162ANTH4187S001,LECTURE
ANTH S4300,ETHNOGRAPHIC FILM,"""Documentaries weren't like this! They were Margaret Mead and Africa""-Pat Loud, speaking of the series An American Family. Global digital media and ethnographic film intersect in ways not anticipated from the earliest uses of film and visual technologies in anthropological research-or do they? This course provides a grounding in ethnographic film and its relationship to the goals of ethnography. The course traces key issues and developments that have energized ethnographic film: subjectivities, representation, functions, and the uses of film. The course examines the impacts of digital media, the Internet, and social media networking on modes of representation and re-representation, and the various ways in which ethnography intersects with broader communicative aspects of an increasingly globalized media.",Carol Henderson,1:00pm,4:10pm,70748,Morningside,S4300-20162-001,,Anthropology,ANTH,,,,,https://web.archive.org///web/20160623145404/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S4300-20162-001/,467 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20162ANTH4300S001,LECTURE
ANTH S4750,MILLENIUM & APOCALYPSE,"This course will explore the historical, cross-cultural and contemporary dimensions of apocalyptic, millennial and messianic ideologies and movements. In addition to anthropologists, we will draw on the work of scholars and researchers from the disciplines of history, sociology and political science in an attempt to come to a comprehensive understanding of the origins and development of these traditions that have in the past pervaded and continue to pervade Judaism, Christianity, Islam and, to a lesser extent, other religious systems worldwide (the ""2012 Mayan Apocalypse,"" to name but one). We will also briefly examine the ""End Time"" beliefs and expectations that manifest in more secular guises-such as Survivalist & White Supremacist groups; the threat and fear of global annihilation posed by nuclear, chemical and/or biological weapons of mass destruction; and purported UFO contacts and alien abductions.",Neil J Savishinsky,5:30pm,8:40pm,27407,Morningside,S4750-20162-001,,Anthropology,ANTH,,,,,https://web.archive.org///web/20160623145405/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S4750-20162-001/,467 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
School of Professional Studies
Summer Session",3,,TR,20162ANTH4750S001,LECTURE
ARCH A4528,DTEQ/ DIGITAL TECHNIQUES,,Phu T Duong,4:00pm,6:00pm,73446,Morningside,A4528-20162-001,,"Architecture, Planning and Preservation",ARCH,,,,,https://web.archive.org///web/20160721012646/http://www.columbia.edu/cu/bulletin/uwb/subj/ARCH/A4528-20162-001/,114 Avery Hall,,"Architecture
Planning
and Preservation",3,,T,20162ARCH4528A001,SEMINAR
ARCH A4853,ADV ARCH STUDIO TUTORIAL,,Mark Rakatansky,,,16896,Morningside,A4853-20162-008,,"Architecture, Planning and Preservation",ARCH,,,,,https://web.archive.org///web/20161113184440/http://www.columbia.edu/cu/bulletin/uwb/subj/ARCH/A4853-20162-008/,,,"Architecture
Planning
and Preservation",0,,,20162ARCH4853A008,TUTORIAL
ARCH S4365,ARCH & DEVPT OF NEW YORK CITY,"Introduction to the architectural history and neighborhood development of New York City, focusing on extant buildings erected for all socioeconomic classes and for a variety of uses. The history of architecture in all parts of the City is traced through lectures and walking tours. Requires the instructor's permission for registration after 7/5. Students requiring permission can contact 
trob@pipeline.com
.",Anthony Robins,10:00am,1:10pm,20892,Morningside,S4365-20162-001,,School of Professional Studies,ARCH,http://culpa.info/professors/10154,,1.0,,https://web.archive.org///web/20161113153559/http://www.columbia.edu/cu/bulletin/uwb/subj/ARCH/S4365-20162-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20162ARCH4365S001,LECTURE
ASTR S1403,"EARTH, MOON AND PLANETS","Prerequisites: Recommended preparation: a working knowledge of high school algebra. 
May be counted toward the science requirement for most Columbia University undergraduate students. The overall architecture of the solar system. Motions of the celestial sphere. Time and the calendar. Major planets, the earth-moon system, minor planets, comets. Life in the solar system and beyond.",James H Applegate,1:00pm,4:10pm,24646,Morningside,S1403-20162-001,,Astronomy,ASTR,http://localhost:8801/professors/726,,44.0,,https://web.archive.org///web/20160623152304/http://www.columbia.edu/cu/bulletin/uwb/subj/ASTR/S1403-20162-001/,1332 Pupin Laboratories,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20162ASTR1403S001,LECTURE
BIOL S2501,CONTEMPORARY BIOLOGY LAB,"Prerequisites: 
BIOL C2005
 or 
F2005
 (Introduction to Molecular and Cellular Biology, I) or equivalent. 
 The lab will focus on experiments in genetics and molecular biology with emphasis on data analysis and interpretation.",Claire E Hazen,1:10pm,5:00pm,70314,Morningside,S2501-20162-001,,Biological Sciences,BIOL,http://culpa.info/professors/1015,silver,20.0,,https://web.archive.org///web/20160905205117/http://www.columbia.edu/cu/bulletin/uwb/subj/BIOL/S2501-20162-001/,922 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,"BIOL C2005
F2005",MTWR,20162BIOL2501S001,LABORATORY
BMEN E4580,OUND OF NANOBIOSCI/NANOBIOTECH,,Henry Hess,1:10pm,2:25pm,83779,Morningside,E4580-20162-001,FUND OF NANOBIOSCI/NANOBIOTECH,Biomedical Engineering,BMEN,http://culpa.info/professors/9469,,1.0,,https://web.archive.org///web/20160629060518/http://www.columbia.edu/cu/bulletin/uwb/subj/BMEN/E4580-20162-001/,To be announced,,"Engineering and Applied Science: Graduate
Graduate School of Arts and Science",3,,TR,20162BMEN4580E001,LECTURE
BUSI K4001,INTRODUCTION TO FINANCE,"Students will be introduced to the fundamental financial issues of the modern corporation. By the end of this course, students will understand the basic concepts of financial planning, managing growth; debt and equity sources of financing and valuation; capital budgeting methods; and risk analysis, cost of capital, and the process of securities issuance. Please note that tuition is the same for online and on-campus courses, there is an additional $85 course fee for online courses.",Mario Gonzalez-Corzo,8:30pm,10:00pm,61946,Morningside,K4001-20162-D02,INTRO TO FINANCE (SUMMER D),Business,BUSI,,,,,https://web.archive.org///web/20160623153922/http://www.columbia.edu/cu/bulletin/uwb/subj/BUSI/K4001-20162-D02/,ONLINE ONLY,,"School of Professional Studies
Social Work
Summer Session",3,,R,20162BUSI4001KD02,LECTURE
