course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ACCT B8009,Financial Statement Analysis a,,Benjamin Segal,9:00am,5:00pm,10475,Morningside,B8009-20192-001,Financial Statement Analy,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20190529113327/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8009-20192-001/,208 W & J Warren Hall,,Business,0-3,,MTWRF,20192ACCT8009B001,LECTURE
ACTU PS5995,INTERNSHIP IN ACTUARIAL SCIENCE,,Lina Xu,,,13005,Morningside,PS5995-20192-001,INTERNSHIP IN ACTUARIAL,Actuarial Science,ACTU,,,,,https://web.archive.org///web/20190529113406/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS5995-20192-001/,,Classroom,School of Professional Studies,1,,,20192ACTU5995K001,INTERNSHIP
ACTU PS6100,INTEG PROJ IN ACTU SCI,,,,,88942,Morningside,PS6100-20192-001,INTEGRATED PROJECTS IN ACTU,Actuarial Science,ACTU,,,,,https://web.archive.org///web/20190529113409/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS6100-20192-001/,,Classroom,School of Professional Studies,3,,,20192ACTU6100K001,SEMINAR
AHIS GR8006,PROBLEMS IN CURATING,"Problems in Curating will take up the question of what it means to think about an exhibition intellectually, using a philosophical lens through which to assess and create a narrative in relation to art. The course will consider the rigor of curatorial idea against its possible realization in a gallery setting; consider how an exhibition intervenes in a particular understanding of art; and whether it develops upon previous exhibitions that broach similar issues. The course will also analyze and develop installation strategies as well as the larger discursive framework that goes into an exhibition (from publications to public programs).",Holger A Klein,,,10114,Morningside,GR8006-20192-001,,Art History and Archaeology,AHIS,http://localhost:8801/professors/423,silver,13.0,,https://web.archive.org///web/20190529125624/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/GR8006-20192-001/,,,,3,,,20192AHIS8006S001,SEMINAR
AHIS S2314,MASTERS OF THE BAROQUE,"This course examines three masters of European Baroque art—Gianlorenzo Bernini (1598-1680), Diego Velázquez (1599-1660), and Rembrandt van Rijn (1606-1669)—artists who are all well represented in the permanent collection of the Metropolitan Museum of Art. Through classroom discussions and museum visits, we will examine Baroque art as part of a continuing and developing accumulation of forms and ideas throughout the 17th century, and consider the impact these artists had on their contemporaries and in ensuing centuries. Roughly half of the class sessions take place at the Metropolitan Museum, a luxury that allows for close, firsthand analysis of art, but it is not an art appreciation course. It is a history course concerned with a study of ideas, artists, and visual facts and their application to emerging art forms within their cultural-historical context. In addition to developing a critical eye, the class is intended to develop analytical thinking and communication skills as well as knowledge of the subject matter.",Lindsey P Schneider,1:00pm,4:10pm,76060,Morningside,S2314-20192-001,,Summer Session (SS),AHIS,,,,,https://web.archive.org///web/20190529125605/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S2314-20192-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20192AHIS2314S001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution.  Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources.  From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,67149,Morningside,S3010-20192-001,EVALUATING AUTHENTICITY,Summer Session (SS),AHIS,http://culpa.info/professors/692,gold,35.0,,https://web.archive.org///web/20190529125608/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3010-20192-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,MW,20192AHIS3010S001,LECTURE
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York ""stole"" the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly.  Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,23808,Morningside,S3426-20192-001,JACKSON POLLOCK & NY SCH,Summer Session (SS),AHIS,http://culpa.info/professors/353,silver,2.0,,https://web.archive.org///web/20190529125610/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3426-20192-001/,934 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20192AHIS3426S001,LECTURE
AHIS S3441,NYC AND THE HISTORY OF MUSEUM,"This course will introduce students to the history of museums and display practices through New York collections. The birth of the museum as a constitutive element of modernity coincides with the establishment of European nation states. Throughout the course of the nineteenth century, museums were founded in major European and American cities to classify objects, natural and manmade, from plants and fossils to sculpture and clothing. This course presents the alternate art history that can be charted through an examination of the foundation and development of museums from cabinets of curiosity to the collection-less new museums currently being built in the Middle East and beyond. We will consider broad thematic issues such as nationalism, colonialism, canon formation, the overlapping methods of anthropology and art history, and the notion of 'framing' from the architectural superstructure to exhibition design. We will visit a wide variety of museums from the American Museum of Natural History to the Metropolitan Museum of Art to the National September 11 Memorial and Museum as in-depth case studies of more general concepts. Students will have the opportunity to meet museum educators, conservators and curators through on site teaching in a variety of institutions.",Risham Majeed,1:00pm,4:10pm,14896,Morningside,S3441-20192-001,,Summer Session (SS),AHIS,http://culpa.info/professors/3935,,3.0,,https://web.archive.org///web/20190529125613/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3441-20192-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,TR,20192AHIS3441S001,LANGUAGE
AHIS S3442,"""AMER ART IN """"LONG"""" 19TH CENT""","Through an examination of painting, sculpture, decorative arts, photography and the visual culture of the United States from 1750 to 1914, the course will explore how American artists responded to and operated within the wider world. Addressing themes shared in common across national boundaries, the class will consider how American art participated in the revolutions and reforms of the ""long"" nineteenth century, ranging from Romanticism to Modernism. The period witnessed the emergence of new technologies for creating, using, and circulating images and objects, the expansion and transformation of exhibition and viewing practices, and the rise of new artistic institutions, as well as the metamorphosis of the United States from its colonial origins to that of a world power, including the profound changes that occurred during the Civil War. The class will investigate how American art engaged with international movements while constructing national identity during a period of radical transformation both at home and abroad. In addition to lectures/discussions in the classroom, field trips to the Metropolitan Museum (the American Wing, Nineteenth Century Wing, Galleries of Modem and Contemporary Art, and the Photography Study Collection), the Museum of Modem Art and the Whitney Museum of Art, represent a vital aspect of the course. One of the important questions raised in the class is the recent reinterpretation of American art's interaction with international movements in museum installations and scholarship, moving away from an isolationist approach to one that engages with global influence and awareness. Readings will draw not only from primarily sources, but also from many of the publications of the Terra Foundation, whose exhibitions and research programs work to encourage an understanding and exploration of American Art from a global context.",Page S Knox,9:00am,12:10pm,74844,Morningside,S3442-20192-001,AMERICAN ART LONG 19TH CENTURY,Summer Session (SS),AHIS,http://localhost:8801/professors/1214,silver,14.0,,https://web.archive.org///web/20190529125616/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3442-20192-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,TR,20192AHIS3442S001,SEMINAR
AHIS S3443,IMPRESSIONISM IN NEW YORK,"This course will introduce students to the avant-garde movement of Impressionism by making extensive use of New York collections, particularly those of the Metropolitan Museum of Art. We will study Impressionist art and artists in relation to the aesthetic, social and political backdrop of late nineteenth-century France, with attention to the artistic climate in America and Great Britain. Central to the discussion will be the position of women artists, models and collectors during this transformative period. Topics will include: artistic institutions, training and practice; new attitudes toward urban and rural spaces and toward leisure and labor; gender, fashion and social identity; relationships among artists, dealers, critics and patrons; and exhibiting Impressionism in new contexts.",Christina R Ferando,9:00am,12:10pm,65933,Morningside,S3443-20192-001,,Summer Session (SS),AHIS,http://culpa.info/professors/2571,silver,7.0,,https://web.archive.org///web/20190529125619/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3443-20192-001/,652 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20192AHIS3443S001,SEMINAR
AHIS S3445,WHAT IS PERFORMANCE ART?,"This summer intensive presents New York City as a laboratory for the history and practice of performance art. Positioned between the dramatic and visual arts, performance has become both a major force in contemporary art and an object of the popular imaginationâ€”encompassing everything from the puzzling antics of celebrities and politicians to encounters on public transit. What is performance art, exactly, and why is it important? What were the stakes of its historical emergence? How is it different than other art forms, and why does this matter? In this interdisciplinary course, we will investigate these questions historically and theoretically, as well as through creative assignments and experiential exercises inside and outside of the classroom. The course is grounded in the rich history of performance art indigenous to New York City: beginning with its local antecedents in Dada and the Harlem Renaissance after World War I, we will chart how performance art flourished in the experimental downtown milieu of the 1960s and 70s to become a crucial platform for contemporary explorations of identity, body politics, and social relations. Along the way, we will draw on the cityâ€™s museums and the urban environment itself as sites of living history and collaborative learning.",Gillian T Young,9:00am,12:10pm,61446,Morningside,S3445-20192-001,,Summer Session (SS),AHIS,http://localhost:8801/professors/13622,,3.0,,https://web.archive.org///web/20190529125622/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3445-20192-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies",3,,MW,20192AHIS3445S001,SEMINAR
AHMM S3321,MUSICS OF INDIA & WEST ASIA,"This course is a topical (
not
 comprehensive) survey of some of the musical traditions of South and West Asia, and of their diasporas. Each tradition will be described locally, connecting it to critical themes that the course aims to explore. The purpose of the course is to introduce you to a range of indigenous and diasporic “Asian” musical styles, ideas, traditions, and artists through an interdisciplinary approach to the study of music 
as
 culture. No previous background in music is required.",Jesse A Chevan,9:00am,12:10pm,72433,Morningside,S3321-20192-001,MUSIC OF INDIA AND WEST ASIA,Summer Session (SS),AHMM,,,,,https://web.archive.org///web/20190529130204/http://www.columbia.edu/cu/bulletin/uwb/subj/AHMM/S3321-20192-001/,622 Dodge Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20192AHMM3321S001,LECTURE
AHUM S1400,COLLOQUIUM ON MAJOR TEXTS,"AHUM UN3399
 and 
AHUM UN3400
 form a sequence but either may be taken separately. 
AHUM UN3399
 may also be taken as part of a sequence with 
AHUM UN3830
. Readings in translation and discussion of texts of Middle Eastern, Indian, Chinese, and Japanese origin, including the Analects of Confucius, Mencius, Lao Tzu, Chuang Tzu, the Lotus Sutra, Dream of the Red Chamber, Tale of Genji, Zen literature, Noh plays, bunraku (puppet) plays, Chinese and Japanese poetry. Partially fulfills Global Core Requirement.",David L Moerman,1:00pm,4:10pm,62306,Morningside,S1400-20192-001,,Summer Session (SS),AHUM,http://localhost:8801/professors/2022,silver,18.0,,https://web.archive.org///web/20190529130110/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/S1400-20192-001/,616 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"AHUM UN3399
AHUM UN3399
AHUM UN3400
AHUM UN3830",TR,20192AHUM1400S001,COLLOQUIA
AHUM S2901,MASTERPIECES-INDIAN ART & ARCH,"This course offers an introduction to the art on the Indian subcontinent, commencing with the art of the Indus Valley in the 2
nd
 millennium BCE and moving more or less chronologically to the present day. It is divided into four segments devoted to 1) the art of Buddhism, 2) the emergence and development of the Hindu temple, 3) art under India’s Islamic rulers and 4) the art of colonial and post-colonial India, and it covers architecture, sculpture and painting. Readings provide a contextual framework – social, religious, political, and cultural - for understanding the material. You are encouraged to read critically, to bring your own ways of looking at this art, and to consider new approaches to the material. Keeping up with the readings and engaging in section discussions are crucial to providing you with a fruitful experience. We will also make use of the cultural resources of New York City, both for specific assignments and for field trips.",Tara Kuruvilla,9:00am,12:10pm,13530,Morningside,S2901-20192-001,,Summer Session (SS),AHUM,http://culpa.info/professors/13461,,1.0,,https://web.archive.org///web/20190529130113/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/S2901-20192-001/,325 Pupin Laboratories,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20192AHUM2901S001,LECTURE
ANTH BC2011,FIELD METHOD ARCHAEOLOGY,,Severin Fowles,,,00100,Barnard College,BC2011-20192-001,,Anthropology @Barnard,ANTH,http://culpa.info/professors/2865,silver,24.0,,https://web.archive.org///web/20190529115452/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/BC2011-20192-001/,,Classroom,,4,,,20192ANTH2011X001,LECTURE
ANTH S1002,THE INTERPRETATION OF CULTURE,"The anthropological approach to the study of culture and human society. Using ethnographic case studies, the course explores the universality of cultural categories (social organization, economy, law, belief systems, arts, etc.) and the range of variation among human societies.",Maxine Weisgrau,1:00pm,4:10pm,64717,Morningside,S1002-20192-002,INTERPRETATION OF CULTURE,Summer Session (SS),ANTH,http://culpa.info/professors/661,,24.0,,https://web.archive.org///web/20190529115448/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S1002-20192-002/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20192ANTH1002S002,LECTURE
ANTH S1002,THE INTERPRETATION OF CULTURE,"The anthropological approach to the study of culture and human society. Using ethnographic case studies, the course explores the universality of cultural categories (social organization, economy, law, belief systems, arts, etc.) and the range of variation among human societies.",Neil J Savishinsky,5:30pm,8:40pm,73628,Morningside,S1002-20192-001,INTERPRETATION OF CULTURE,Summer Session (SS),ANTH,,,,,https://web.archive.org///web/20190529115444/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S1002-20192-001/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20192ANTH1002S001,LECTURE
ANTH S2724,ANTHROPOLOGY OF CLIMATE CHANGE,,Patrick F Nason,5:30pm,8:40pm,73096,Morningside,S2724-20192-001,,Summer Session (SS),ANTH,,,,,https://web.archive.org///web/20190529115455/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S2724-20192-001/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies",3,,TR,20192ANTH2724S001,LECTURE
ANTH S3009,THE ANTHROPOLOGY OF ISLAM,"This course centers on the constantly changing ambivalent everyday lived realities, experiences, interpretations as well as the multiple meanings of Islam and focuses less on the study of Islam as a discursive tradition. Furthermore, the course challenges stereotypes of Islam, and of people who one way or another can be called Muslims; most often perceived as a homogenous category through which all Muslim societies are imagined. The course is divided into six parts. The first part introduces the idea of “anthropology of Islam” through different readings in anthropology and various, experiences, practices, dimensions of Islam as a relationship between humans and God. In the second part, the focus is to listen to Islam and connect the different sonic bodies of Islam to power and politics. The third part interrogates preconceived ideas about Islam, gender, feminism, and agency. The fourth part studies Islam, body, sexuality and eroticism. The fifth part is concerned with Islam, youth culture, identity, belonging and rebellion. The last part critically analyzes Islam, modernity, orientalism, post-colonialism and not least today’s fear and notion of imagined enemies.",Maria F Malmstrom,9:00am,12:10pm,13680,Morningside,S3009-20192-001,ANTHROPOLOGY OF ISLAM,Summer Session (SS),ANTH,,,,,https://web.archive.org///web/20190529115458/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3009-20192-001/,457 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20192ANTH3009S001,LECTURE
ANTH S3722,THE ANTHROPOLOGY OF VIOLENCE,"This course will explore contemporary anthropological approaches to the issue of violence with an exploration of three particular themes. Our main focus will be on the idea of representation, ethnographically and theoretically, of the concept of violence. First, we will look at how violence has been situated as an object of study within anthropology, as a theoretical concept as well as in practice. We will then look at the issue of terrorism and how anthropology as a discipline contributes to understanding this particular form of violence. Finally, we will consider gender-based violence with close attention to the colonial/post-colonial settings where Islam is a salient factor. Gender based violence is one of the main forces producing and reproducing gender inequality. We will pay particular attention to the concept of the ""Muslim woman"" in both the colonial and colonized imagination.",Ellen Marakowitz,1:00pm,4:10pm,21376,Morningside,S3722-20192-001,,Anthropology,ANTH,http://culpa.info/professors/3387,,1.0,,https://web.archive.org///web/20190529115501/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3722-20192-001/,467 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20192ANTH3722S001,LECTURE
ANTH S3921,ANTI-COLONIALISM,"The age of colonialism, so it seems, is long over. Decolonization has resulted in the emergence of postcolonial polities and societies that are now, in many instances, two generations old. But is it clear that the problem of colonialism has disappeared? Almost everywhere in the postcolonial world the project of building independent polities, economies and societies have faltered, sometimes run aground. Indeed, one might say that the anti-colonial dream of emancipation has evaporated. Through a careful exploration of the conceptual argument and rhetorical style of five central anti-colonial texts—C.L.R. James’ 
The Black Jacobins
, Mahatma Gandhi’s 
Hind Swaraj
, Aimé Cesairé’s 
Discourse on Colonialism
, Albert Memmi’s 
Colonizer and Colonized
, and Frantz Fanon’s 
The Wretched of the Earth
—this course aims to inquire into the image of colonialism as a structure of dominant power, and the image of its anticipated aftermaths: What were the perceived ill-effects of colonial power? What did colonialism do to the colonized that required rectification? In what ways did the critique of colonial power (the identification of what was wrong with it) shape the longing for its anti-colonial overcoming?",David Scott,9:00am,12:10pm,12464,Morningside,S3921-20192-001,,Summer Session (SS),ANTH,http://culpa.info/professors/2077,silver,6.0,,https://web.archive.org///web/20190529115506/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3921-20192-001/,457 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20192ANTH3921S001,SEMINAR
ANTH S4187,WOMEN & GENDER IN SOUTH ASIA,"This course is an ethnographic and historical introduction to the construction of gender and feminist theory in the South Asian context. We will focus on textual and visual material, primarily ethnographies and films, to provide a critique of normative representations of the ""South Asian woman"". These readings will be used to reveal the complex social and historical configurations that institute and obscure gendered experiences and representations within the colonial imagination and their colonized others. A significant motif of this course will be to develop alternative ways of knowing and understanding gender construction, sexual relations, and community formation in South Asia.",Sonia Ahsan,5:30pm,8:40pm,72412,Morningside,S4187-20192-001,,Summer Session (SS),ANTH,http://culpa.info/professors/3513,gold,4.0,,https://web.archive.org///web/20190529115510/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S4187-20192-001/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20192ANTH4187S001,LECTURE
APAM E3999,UNDERGRADUATE FIELDWORK,"Prerequisites: Obtained internship and approval from faculty advisor.  
 May be repeated for credit, but no more than 3 total points may be used toward the 128credit degree requirement. Only for APAM undergraduate students who include relevant off-campus work experience as part of their approved program of study. Final report and letter of evaluation required. Fieldwork credits may not count toward any major core, technical, elective, and nontechnical requirements. May not be taken for pass/fail credit or audited.",Yuan Yang,,,10148,Morningside,E3999-20192-001,,Applied Physics and Applied Mathematics,APAM,,,,,https://web.archive.org///web/20190529122746/http://www.columbia.edu/cu/bulletin/uwb/subj/APAM/E3999-20192-001/,,,Engineering and Applied Science: Undergraduate,1-2,,,20192APAM3999E001,FIELD WORK
APAM E3999,UNDERGRADUATE FIELDWORK,"Prerequisites: Obtained internship and approval from faculty advisor.  
 May be repeated for credit, but no more than 3 total points may be used toward the 128credit degree requirement. Only for APAM undergraduate students who include relevant off-campus work experience as part of their approved program of study. Final report and letter of evaluation required. Fieldwork credits may not count toward any major core, technical, elective, and nontechnical requirements. May not be taken for pass/fail credit or audited.",Adam H Sobel,,,32652,Morningside,E3999-20192-003,,Applied Physics and Applied Mathematics,APAM,http://localhost:8801/professors/2814,silver,6.0,https://en.wikipedia.org/wiki/Adam_Sobel,https://web.archive.org///web/20190529122753/http://www.columbia.edu/cu/bulletin/uwb/subj/APAM/E3999-20192-003/,,,Engineering and Applied Science: Undergraduate,1-2,,,20192APAM3999E003,FIELD WORK
APAM E3999,UNDERGRADUATE FIELDWORK,"Prerequisites: Obtained internship and approval from faculty advisor.  
 May be repeated for credit, but no more than 3 total points may be used toward the 128credit degree requirement. Only for APAM undergraduate students who include relevant off-campus work experience as part of their approved program of study. Final report and letter of evaluation required. Fieldwork credits may not count toward any major core, technical, elective, and nontechnical requirements. May not be taken for pass/fail credit or audited.",Latha Venkataraman,,,32653,Morningside,E3999-20192-005,,Applied Physics and Applied Mathematics,APAM,http://culpa.info/professors/3737,,4.0,https://en.wikipedia.org/wiki/Latha_Venkataraman,https://web.archive.org///web/20190529122756/http://www.columbia.edu/cu/bulletin/uwb/subj/APAM/E3999-20192-005/,,,Engineering and Applied Science: Undergraduate,1-2,,,20192APAM3999E005,FIELD WORK
