course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ACCT B6001,Accounting I: Financial Accoun,,Phil Mendoza,,,25328,Morningside,B6001-20172-XMT,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20170623083338/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B6001-20172-XMT/,,,Business,0,,,20172ACCT6001BXMT,LECTURE
ACCT B7009,Financial Statement Analysis a,,,,,70285,Morningside,B7009-20172-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20170623083342/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B7009-20172-001/,,,Business,3,,,20172ACCT7009B001,LECTURE
ACCT B8007,Financial Planning & Analysis,,Fabrizio Ferri,2:45pm,4:45pm,12352,Morningside,B8007-20172-002,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20170623083652/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8007-20172-002/,303 Uris Hall,,Business,1.5,,MW,20172ACCT8007B002,LECTURE
ACCT B8007,Financial Planning & Analysis,,Fabrizio Ferri,11:15am,1:15pm,21263,Morningside,B8007-20172-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20170623083443/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8007-20172-001/,303 Uris Hall,,Business,1.5,,MW,20172ACCT8007B001,LECTURE
ACCT B8009,Financial Statement Analysis a,,Benjamin Segal,2:45pm,7:00pm,72300,Morningside,B8009-20172-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20170623083656/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B8009-20172-001/,310 W & J Warren Hall,,Business,3,,R,20172ACCT8009B001,LECTURE
ACCT B9014,(PhD) Accounting & Information,,Jonathan Glover,,,64534,Morningside,B9014-20172-001,,Accounting (ACCT),ACCT,,,,,https://web.archive.org///web/20170623083700/http://www.columbia.edu/cu/bulletin/uwb/subj/ACCT/B9014-20172-001/,,,Business,3,,,20172ACCT9014B001,LECTURE
ACTU PS5995,INTERNSHIP IN ACTUARIAL SCI,,Lina Xu,,,21947,Morningside,PS5995-20172-001,INTERNSHIP IN ACTUARIAL,School of Professional Studies,ACTU,,,,,https://web.archive.org///web/20170623083741/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS5995-20172-001/,,,School of Professional Studies,1,,,20172ACTU5995K001,INTERNSHIP
ACTU PS6100,INTEG PROJ IN ACTU SCI,,,,,11046,Morningside,PS6100-20172-001,INTEGRATED PROJECTS IN ACTU,School of Professional Studies,ACTU,,,,,https://web.archive.org///web/20170623083742/http://www.columbia.edu/cu/bulletin/uwb/subj/ACTU/PS6100-20172-001/,,,School of Professional Studies,3,,,20172ACTU6100K001,SEMINAR
AFAS S3930,TOPICS IN THE BLACK EXPERIENCE,"Gospel Music in Modern America This course will track the evolution of religion and music in African American history across the twentieth century to the present day. Beginning with the emergence of the Gospel-Blues during the 1920s, we will explore the ways in cultural aesthetics, religious imaginings and institutional formations have come together to shape the development of black musical forms, sacred and secular alike, across the evolving genres of blues, jazz, r&b, hip hop, neo-soul and more.",Josef Sorett,1:00pm,4:10pm,20543,Morningside,S3930-20172-001,GOSPEL MUSIC IN MODERN AMERICA,"African-American Studies, Institute for Research in",AFAS,http://culpa.info/professors/9341,silver,3.0,https://en.wikipedia.org/wiki/Josef_Sorett,https://web.archive.org///web/20170623084222/http://www.columbia.edu/cu/bulletin/uwb/subj/AFAS/S3930-20172-001/,758 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,TR,20172AFAS3930S001,LECTURE
AHIS OC3310,PORTAITTURE IN RENAISSANCE VENICE,,Diane Bodart,2:00pm,4:00pm,62797,Morningside,OC3310-20172-001,PORTRAITURE RENAISSANCE VENICE,Art History and Archaeology,AHIS,http://culpa.info/professors/12795,,3.0,,https://web.archive.org///web/20170623104050/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/OC3310-20172-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies",3,,F,20172AHIS3310O001,SEMINAR
AHIS OC3431,CONTEMPORARY ART AT THE VENICE BIENNALE,,Alexander Alberro,8:30am,10:30am,73647,Morningside,OC3431-20172-001,CONTEMPORARY ART AT THE VENICE,Art History and Archaeology,AHIS,http://culpa.info/professors/3921,silver,12.0,,https://web.archive.org///web/20170623104055/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/OC3431-20172-001/,To be announced,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies",3,,R,20172AHIS3431O001,SEMINAR
AHIS OC4430,Arts in Venice,,Caroline A Wamsler,,,66099,STUDY ABROAD,OC4430-20172-001,ART IN VENICE,Global Programs,AHIS,http://culpa.info/professors/3564,silver,8.0,,https://web.archive.org///web/20170623104059/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/OC4430-20172-001/,,,,3,,,20172AHIS4430O001,SEMINAR
AHIS OC4432,Intro Conservation of Venice,,Caroline A Wamsler,,,66148,STUDY ABROAD,OC4432-20172-001,INTRO CONSERVATION OF VENICE,Global Programs,AHIS,http://culpa.info/professors/3564,silver,8.0,,https://web.archive.org///web/20170623104101/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/OC4432-20172-001/,,,,4,,,20172AHIS4432O001,SEMINAR
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution.  Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources.  From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,15679,Morningside,S3010-20172-001,,Art History and Archaeology,AHIS,http://culpa.info/professors/692,gold,35.0,,https://web.archive.org///web/20170623103936/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3010-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,MW,20172AHIS3010S001,LECTURE
AHIS S3204,MEDIEVAL ART & THE CITY,"This course introduces students to the splendors and rich artistic tradition of the Middle Ages from  ca. 200 CE to about  1400 CE. We will engage  with  a wide  range  of objects housed   in  some  of  the  most  iconic  museums, libraries   and  archives in  New  York, including the Metropolitan Museum of Art, the Morgan  Library  and  Museum, the New York Public Library, and  Columbia's very own Rare Book Collection. Taking  advantage of   New   York's   impressive   resources,  we   will   gain   hands-on  experience  with monumental architecture, sculpture, panel  painting, reliquaries, and  manuscripts from different  cultures across western and  eastern Europe, the Mediterranean basin, and  the Near  East.  Apart  from  investigating the  visual  characteristics of  medieval material culture, we will seek  to set artworks into  their  broader social and  cultural contexts by discussing pertinent issues such as usage, patronage, and function (past and present).",Georgios Makris,9:00am,12:10pm,92096,Morningside,S3204-20172-001,Medieval Art and the City,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20170623103937/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3204-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
School of Professional Studies
Summer Session",4,,MW,20172AHIS3204S001,SEMINAR
AHIS S3219,COMP APP TO STUDY OF MEDIEVAL ART & ARCH,"In his Universal History of Numbers, Georges Ifrah recounted that he undertook his monumental study of numbers because a pupil once asked him “Where ‘Numbers’ Come From”. This course, 0s and 1s, considers the epilogue of the history of numbers: “Where did ‘Numbers’ bring us.” Today, the study of the art historian is flooded with an endless stream of visual, numerical, and electronic data. Computers and mobile devices offer sophisticated renderings of remote objects of art, spaces, and architecture. Digital technologies provide unprecedented means of analysis and research.  At the same time, however, new technologies bear on the overall direction art and architectural research is taking. This course investigates pros and cons of the new digital methods for art and architectural history. In this course, students will have the opportunity to learn the difference between observing art and architecture through digital media and direct contact with physical objects during museum visits at the Cloisters and the Metropolitan Museum of Art. Through the analysis of new methods for studying art and architecture from Europe and the Mediterranean in the Middle Ages, this course aims at introducing students to computational and digital art history.",Stefaan Van Liefferinge,1:00pm,4:10pm,72396,Morningside,S3219-20172-001,COMP APP TO STUDY OF MED ART,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20170623103938/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3219-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
School of Professional Studies
Summer Session",4,,TR,20172AHIS3219S001,SEMINAR
AHIS S3306,DANCE & THE EARLY MOD ARTIST,"From an interdisciplinary point of view, this course investigates the representation of dance in Early Modern art.  Using case studies of canonical works by artists such as Donatello, Botticelli, Raphael, Bruegel, Poussin, and Degas, we will examine images that exhibit both explicit 
and
 implicit depictions of dance.  From this point of departure, we will ask why the performing arts exert such a force upon how we experience and interpret a wide range of figures and figural compositions.  More specific questions will arise in relationship to the following themes: the impact of Antiquity, the simultaneous rise of art and dance theory, the representation of music and time, parallels between composition and choreography, the concept of grace, dance and religion, the depiction of violence, and the modern viewers informative eye.  Ultimately, the class aims to nurture a productive exchange between students from different departments, as well as foster the potential for pushing interdisciplinary study to its limits.  Lectures, discussions, and readings will be complemented by trips to museums, libraries, and performances.",Olivia S Powell,5:30pm,8:40pm,68348,Morningside,S3306-20172-001,,Art History and Archaeology,AHIS,http://localhost:8801/professors/8347,gold,4.0,,https://web.archive.org///web/20170809215640/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3306-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20172AHIS3306S001,LECTURE
AHIS S3409,ARCH OF NYC LEISURE INDUSTRY,"A city that never sleeps is one in which people play as hard as they work. This course will focus on the buildings, parks, and other venues in New York constructed specifically for play and relaxation. Organized typologically, it will cover everything from parks, playgrounds, and Broadway theaters, to World's Fairs, hotels, and museums-- places in which the city's residents seek escape from the stress of their daily lives. In the classroom, in the archival collections of Avery Library and in numerous field trips around the city and the phot, we will analyze these structures and milieux from the perspective of architectural history and urban design, trace their origins and development from the founding of the city to the present and look at how they have helped cut across but also harden class lines. We will examine the formal differences between high-brow and popular venues, discuss the problems of private and public patronage, as well as the financial and social impact of the entertainment industry on the wellbeing of the city as a whole. Above all, we will explore the ways in which places of play, recreation and escape have shaped the identity of and created a distinct look for New York, which, despite the enormous revenue that the culture and entertainment industry generates, are often at odds with the city's reality.",Irina T Oryshkevich,1:00pm,4:10pm,77260,Morningside,S3409-20172-001,,Art History and Archaeology,AHIS,http://localhost:8801/professors/240,silver,11.0,,https://web.archive.org///web/20170623104051/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3409-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,MW,20172AHIS3409S001,SEMINAR
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York ""stole"" the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly.  Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,66715,Morningside,S3426-20172-001,JACKSON POLLOCK & NY SCH,Art History and Archaeology,AHIS,http://culpa.info/professors/353,silver,2.0,,https://web.archive.org///web/20170623104052/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3426-20172-001/,934 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20172AHIS3426S001,LECTURE
AHIS S3430,John Singleton Copley to Kehin,"Through an examination of painting, sculpture, photography and the visual culture of the United States fiĀ·om the colonial era to present day, this course will explore the role that American artists played in creating a national identity through the genre of portraiture. The class will consider how portraits speak to the political, economic and cultural moments of their production and what they reveal about their sitters' positions in American society. Examining a range of imagery from depictions of colonial merchants by John Singleton Copley, the faces of George Washington, George Catlin's Indian Gallery, and the scions of John Singer Sargent's Gilded Age, to the mixed-media portraits of the Stieglitz Circle, the photographs of Diane Arbus, and Kehinde Wiley's ""street castings,"" the class investigates the role of art in attempting to capture American character. Discussing an array of self portraits from James McNeil Whistler and Andy Warhol to Lily Martin Spencer and Cindy Sherman, the class also considers the unique qualities and challenges faced by the American artist. Particularly relevant after therecent election, the course questions the possibility of depicting American identity, given the changing circumstances under which that identity has been defined since the origins of the nation. 
In addition to lectures/discussions in the classroom, field trips to the Metropolitan Museum (the American Wing, Galleries of Modern and Contemporary Art, and the Photography Study Collection), the Museum of Modem Art and the Whitney Museum of Art represent a vital aspect of the course.",Page S Knox,1:00pm,4:10pm,65850,Morningside,S3430-20172-001,,Art History and Archaeology,AHIS,http://localhost:8801/professors/1214,silver,14.0,,https://web.archive.org///web/20170623104053/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3430-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,TR,20172AHIS3430S001,SEMINAR
AHIS S3601,Outliers: How the Frontier,"This seminar investigates how the frontier  influenced Chinese art, daily life, and beliefs from the Han (206 BCE-220 cE) to the early Ming (1368-1644) dynasties. Imperial China often used defensive walls and pointed rhetoric  to draw distinctions  between itself and neighboring powers, but material evidence shows that cross-cultural exchange along the frontiers  was vibrant and mutual. Geography played a dynamic role in these interactions. The Tibet-Qinghai plateau to the southwest, Gobi Desert to the north, and Pacific Ocean to the east buffered China, but also facilitated interactions  that penetrated  deep into its territory and society. Architecture, paintings, sculpture, ceramics, textiles, and metal works from a range of historical junctures demonstrate how people along the border regions adopted new technologies and materials as well as novel concepts and forms of expression. These underscore the complex and persistent role of the frontiers  in shaping Chinese art and culture.",Heather D Clydesdale,9:00am,12:10pm,74762,Morningside,S3601-20172-001,,Art History and Archaeology,AHIS,,,,,https://web.archive.org///web/20170623104056/http://www.columbia.edu/cu/bulletin/uwb/subj/AHIS/S3601-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
School of Professional Studies
Summer Session",4,,MW,20172AHIS3601S001,SEMINAR
AHUM S1400,COLLOQUIUM ON MAJOR TEXTS,"AHUM V3399
 and 
AHUM V3400
 form a sequence but either may be taken separately. 
AHUM V3399
 may also be taken as part of a sequence with 
AHUM V3830
. Readings in translation and discussion of texts of Middle Eastern, Indian, Chinese, and Japanese origin, including the Analects of Confucius, Mencius, Lao Tzu, Chuang Tzu, the Lotus Sutra, Dream of the Red Chamber, Tale of Genji, Zen literature, Noh plays, bunraku (puppet) plays, Chinese and Japanese poetry.",David L Moerman,1:00pm,4:10pm,13746,Morningside,S1400-20172-001,,East Asian Languages and Cultures,AHUM,http://localhost:8801/professors/2022,silver,18.0,,https://web.archive.org///web/20170623110603/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/S1400-20172-001/,405 Kent Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"AHUM V3399
AHUM V3399
AHUM V3400
AHUM V3830",TR,20172AHUM1400S001,COLLOQUIA
AHUM S2604,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Cathy M Zhu,9:00am,12:10pm,14463,Morningside,S2604-20172-001,,Art History and Archaeology,AHUM,http://localhost:8801/professors/13493,,1.0,,https://web.archive.org///web/20170623110604/http://www.columbia.edu/cu/bulletin/uwb/subj/AHUM/S2604-20172-001/,930 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20172AHUM2604S001,LECTURE
ANTH S1002,THE INTERPRETATION OF CULTURE,"The anthropological approach to the study of culture and human society. Using ethnographic case studies, the course explores the universality of cultural categories (social organization, economy, law, belief systems, arts, etc.) and the range of variation among human societies.",Maxine Weisgrau,1:00pm,4:10pm,12048,Morningside,S1002-20172-001,INTERPRETATION OF CULTURE,Anthropology,ANTH,http://culpa.info/professors/661,,24.0,,https://web.archive.org///web/20170623090906/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S1002-20172-001/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20172ANTH1002S001,LECTURE
ANTH S3009,THE ANTHROPOLOGY OF ISLAM,"What does it mean to be a pious or secular Muslim in the Middle East today? How is this complex identity inhabited, embodied, expressed, nurtured, redefined, contested and debated in the contemporary Middle East?  What kinds of ongoing debates about shari'a and authority are constitutive of Islam as a discursive tradition?  Through what forms of embodied practices and dispositions do women involved in a mosque movement in Cairo seek to become pious subjects?  What does it mean to be secular in Turkey?  Or a young person born after the revolution in Iran?  How does a Moroccan anthropologists teaching at Princeton University experience and reflect on his pilgrimage to Mecca?  We will think about these and other related questions through a series of recent anthropological texts that deal with questions of piety, secularity, modernity and subjectivity among Muslims in the contemporary Middle East.",Sonia Ahsan,5:30pm,8:40pm,71996,Morningside,S3009-20172-001,ANTHROPOLOGY OF ISLAM,Anthropology,ANTH,http://culpa.info/professors/3513,gold,4.0,,https://web.archive.org///web/20170629004336/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3009-20172-001/,467 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20172ANTH3009S001,LECTURE
ANTH S3722,THE ANTHROPOLOGY OF VIOLENCE,"This course will explore contemporary anthropological approaches to the issue of violence with an exploration of three particular themes. Our main focus will be on the idea of representation, ethnographically and theoretically, of the concept of violence. First, we will look at how violence has been situated as an object of study within anthropology, as a theoretical concept as well as in practice. We will then look at the issue of terrorism and how anthropology as a discipline contributes to understanding this particular form of violence. Finally, we will consider gender-based violence with close attention to the colonial/post-colonial settings where Islam is a salient factor. Gender based violence is one of the main forces producing and reproducing gender inequality. We will pay particular attention to the concept of the ""Muslim woman"" in both the colonial and colonized imagination.",Ellen Marakowitz,1:00pm,4:10pm,28655,Morningside,S3722-20172-001,,Anthropology,ANTH,http://culpa.info/professors/3387,,1.0,,https://web.archive.org///web/20170623090910/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3722-20172-001/,467 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20172ANTH3722S001,LECTURE
ANTH S3998,SUPERVISED INDIVIDUAL RESEARCH,Prerequisite: the written permission of the staff member under whose supervision the research will be conducted.,Neil J Savishinsky,,,15797,Morningside,S3998-20172-004,,Anthropology,ANTH,,,,,https://web.archive.org///web/20170623090914/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3998-20172-004/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3-6,,,20172ANTH3998S004,INDEPENDENT
ANTH S3998,SUPERVISED INDIVIDUAL RESEARCH,Prerequisite: the written permission of the staff member under whose supervision the research will be conducted.,,,,17246,Morningside,S3998-20172-005,,Anthropology,ANTH,,,,,https://web.archive.org///web/20170623090915/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3998-20172-005/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3-6,,,20172ANTH3998S005,INDEPENDENT
ANTH S3998,SUPERVISED INDIVIDUAL RESEARCH,Prerequisite: the written permission of the staff member under whose supervision the research will be conducted.,Maxine Weisgrau,,,77547,Morningside,S3998-20172-001,,Anthropology,ANTH,http://culpa.info/professors/661,,24.0,,https://web.archive.org///web/20170623090911/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3998-20172-001/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3-6,,,20172ANTH3998S001,INDEPENDENT
ANTH S3998,SUPERVISED INDIVIDUAL RESEARCH,Prerequisite: the written permission of the staff member under whose supervision the research will be conducted.,Ellen Marakowitz,,,91646,Morningside,S3998-20172-002,,Anthropology,ANTH,http://culpa.info/professors/3387,,1.0,,https://web.archive.org///web/20170623090912/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3998-20172-002/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3-6,,,20172ANTH3998S002,INDEPENDENT
ANTH S3998,SUPERVISED INDIVIDUAL RESEARCH,Prerequisite: the written permission of the staff member under whose supervision the research will be conducted.,Sonia Ahsan,,,93346,Morningside,S3998-20172-003,,Anthropology,ANTH,http://culpa.info/professors/3513,gold,4.0,,https://web.archive.org///web/20170623090912/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S3998-20172-003/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3-6,,,20172ANTH3998S003,INDEPENDENT
ANTH S4187,WOMEN & GENDER IN SOUTH ASIA,"This course is an ethnographic and historical introduction to the construction of gender and feminist theory in the South Asian context. We will focus on textual and visual material, primarily ethnographies and films, to provide a critique of normative representations of the ""South Asian woman"". These readings will be used to reveal the complex social and historical configurations that institute and obscure gendered experiences and representations within the colonial imagination and their colonized others. A significant motif of this course will be to develop alternative ways of knowing and understanding gender construction, sexual relations, and community formation in South Asia.",Sonia Ahsan,5:30pm,8:40pm,63085,Morningside,S4187-20172-001,,Anthropology,ANTH,http://culpa.info/professors/3513,gold,4.0,,https://web.archive.org///web/20170623090916/http://www.columbia.edu/cu/bulletin/uwb/subj/ANTH/S4187-20172-001/,963 EXT Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20172ANTH4187S001,LECTURE
