course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ADVR PS0101,Digital Media and Advertising,"Digital media has surpassed television to become the most important way for marketers to reach and influence consumers. While television advertising represents just one method of affecting consumer sentiment (video ads), digital is far more complex, offering video, search, social, email, and more.  In this introductory course, students will learn how marketers leverage digital media to promote and sell products. Students will come to understand the inner workings of multiple digital media platforms (e.g., search, video, display, gaming, et al.) and the strategies and tactics marketers employ to influence consumers. In addition, students will explore the ethics of big data and privacy, as well as develop an understanding of how marketers use digital media to influence consumers.  The course culminates with a final project presentation which allow students to put into practice topics and theories about digital media and advertising covered during the course.  This course has no prerequisites and is appropriate for anyone interested in the fields of marketing and media, as well as those interested in the topic of persuasion and how corporations influence consumer behavior.",,3:10pm,5:00pm,10651,Morningside,K0101-20222-001,Digital Media and Adverti,Pre-College Programs (SHSP),ADVR,,http://www.columbia.edu//cu/bulletin/uwb/subj/ADVR/K0101-20222-001/,644 Seeley W. Mudd Building,In-Person,Pre-College Programs,0,,MTWRF,20222ADVR0101K001,LECTURE
AHIS OC3431,CONTEMPORARY ART AT THE BIENNALE,"Prerequisites: None  Instructor: Alexander Alberro  This course introduces the relationship between contemporary artistic practices and the 2019 Venice Biennale. The Biennale has become one of the most important international contemporary art fairs. This course will expose students to the historical, political, and cultural developments linked to the biennale from its inception in 1895 to present day. In addition to regular class meetings with slide lectures and seminar-style discussion in the classroom, students will visit exhibition spaces located in the historical pavilions of the giardini (fair gardens), the arsenale (a 16th century warehouse space now used to host sections of this contemporary art installations), and other temporary venues located throughout the city as we investigate not only the art, but also the unique spaces in which we encounter it. Beyond a focus on the history of the Venice Biennale, the course will introduce some of the key concepts of contemporary art as they have developed in the past three or so decades.  Counts toward the Art History Major/Concentration at Columbia.  To enroll in this course, you must apply to the
 
Columbia Summer in Venice Program
 
through the Center for Undergraduate Global Engagement (UGE).
 Tuition charges apply; scholarships available.
  
Please note the program dates are different from the Summer Term A & B dates.",Alexander Alberro,,,11589,STUDY ABROAD,O3431-20222-001,CONTEMPORARY ART AT THE BIENNA,Global Programs,AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/O3431-20222-001/,,In-Person,,3,,,20222AHIS3431O001,SEMINAR
AHIS OC4430,Arts in Venice,"Prerequisites: None  Instructor: TBD  
Syllabus, Art in Venice
  This course examines the art, architecture, and culture of Venice from the 14th to the 18th century. The goal of the curriculum is for students to acquire a firm visual literacy in order to read works of Venetian art and to familiarize themselves with the methods of art history. The course is set up as a field study, using the city as classroom and supporting site visits in and outside of Venice. The goal is to provide students with a solid visual knowledge and historical understanding of a set of key monuments, and to encourage them to think through the social, political, cultural, and intellectual forces at play in the creation of these works. Each day's choice of monuments is based on a walkable itinerary, visiting churches, confraternities, cloisters, palaces, and museums. Day trips include excursions to Padua and the Palladian villas in Vicenza and the Veneto.  Counts toward the Art History Major/Concentration at Columbia.  To enroll in this course, you must apply to the
 
Columbia in Venice
 
program through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.  
Please note the program dates are different from the Summer Term A & B dates.",Caroline A Wamsler,,,11593,STUDY ABROAD,O4430-20222-001,ART IN VENICE,Global Programs,AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/O4430-20222-001/,,In-Person,,3,,,20222AHIS4430O001,SEMINAR
AHIS OC4430,Arts in Venice,"Prerequisites: None  Instructor: TBD  
Syllabus, Art in Venice
  This course examines the art, architecture, and culture of Venice from the 14th to the 18th century. The goal of the curriculum is for students to acquire a firm visual literacy in order to read works of Venetian art and to familiarize themselves with the methods of art history. The course is set up as a field study, using the city as classroom and supporting site visits in and outside of Venice. The goal is to provide students with a solid visual knowledge and historical understanding of a set of key monuments, and to encourage them to think through the social, political, cultural, and intellectual forces at play in the creation of these works. Each day's choice of monuments is based on a walkable itinerary, visiting churches, confraternities, cloisters, palaces, and museums. Day trips include excursions to Padua and the Palladian villas in Vicenza and the Veneto.  Counts toward the Art History Major/Concentration at Columbia.  To enroll in this course, you must apply to the
 
Columbia in Venice
 
program through the Center for Undergraduate Global Engagement (UGE).
 
Global Learning Scholarships 
available. 
Tuition
 charges apply.  
Please note the program dates are different from the Summer Term A & B dates.",Johanna M Fassl,,,13265,STUDY ABROAD,O4430-20222-002,ART IN VENICE,Global Programs,AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/O4430-20222-002/,,In-Person,,3,,,20222AHIS4430O002,SEMINAR
AHIS OC4432,Intro Conservation of Venice,"Art History AHIS4432OC. Introduction to the Conservation of Venice's Built Heritage. 3 points.
  Prerequisites: None  Instructor: Mieke Van Molle  
Conservation in Venice Syllabus
  This course offers the unique opportunity to study the buildings, statues, and the built environment of Venice, and the challenges of conservation these structures face. Professor van Molle - a specialist in the field who has offered this much celebrated course in past years - will introduce students to historical construction techniques and building materials through case studies of specific buildings and sculptures, and will then focus on the conservation of these structures. Questions of sustainability, historic preservation, and conservation at the intersection of art and science lie at the center of this course which will take you to historic buildings and active conservation sites.  Counts as a seminar for the Art History Major/Concentration at Columbia.  To enroll in this course, you must apply to the 
Columbia in Venice
 program through the Center for Undergraduate Global Engagement (UGE). 
Global Learning Scholarships 
available. 
Tuition
 charges apply.  Please note the program dates are different from the Summer Term A & B dates.",Caroline A Wamsler,,,12534,STUDY ABROAD,O4432-20222-001,,Global Programs,AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/O4432-20222-001/,,In-Person,,3,IS4432,,20222AHIS4432O001,SEMINAR
AHIS S2314,MASTERS OF THE BAROQUE,"This course examines three masters of European Baroque art—Gianlorenzo Bernini (1598-1680), Diego Velázquez (1599-1660), and Rembrandt van Rijn (1606-1669)—artists who are all well represented in the permanent collection of the Metropolitan Museum of Art. Through classroom discussions and museum visits, we will examine Baroque art as part of a continuing and developing accumulation of forms and ideas throughout the 17th century, and consider the impact these artists had on their contemporaries and in ensuing centuries. Roughly half of the class sessions take place at the Metropolitan Museum, a luxury that allows for close, firsthand analysis of art, but it is not an art appreciation course. It is a history course concerned with a study of ideas, artists, and visual facts and their application to emerging art forms within their cultural-historical context. In addition to developing a critical eye, the class is intended to develop analytical thinking and communication skills as well as knowledge of the subject matter.",Lindsey P Schneider,1:00pm,4:10pm,10224,Morningside,S2314-20222-001,,Summer Session (SUMM),AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S2314-20222-001/,832 Schermerhorn Hall [SCH],In-Person,,3,,TR,20222AHIS2314S001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution. Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources. From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,10221,Morningside,S3010-20222-001,EVAL THE EVID OF AUTHENTI,Summer Session (SUMM),AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3010-20222-001/,934 Schermerhorn Hall [SCH],In-Person,,4,,MW,20222AHIS3010S001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution. Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources. From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,10222,Morningside,S3010-20222-002,EVAL THE EVID OF AUTHENTI,Summer Session (SUMM),AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3010-20222-002/,934 Schermerhorn Hall [SCH],In-Person,,4,,MW,20222AHIS3010S002,LECTURE
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York 'stole' the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly. Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,10225,Morningside,S3426-20222-001,JACKSON POLLOCK & THE NY,Summer Session (SUMM),AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3426-20222-001/,930 Schermerhorn Hall [SCH],In-Person,,3,,TR,20222AHIS3426S001,LECTURE
AHIS S3441,NYC AND THE HISTORY OF MUSEUM,"This course will introduce students to the history of museums and display practices through New York collections. The birth of the museum as a constitutive element of modernity coincides with the establishment of European nation states. Throughout the course of the nineteenth century, museums were founded in major European and American cities to classify objects, natural and manmade, from plants and fossils to sculpture and clothing. This course presents the alternate art history that can be charted through an examination of the foundation and development of museums from cabinets of curiosity to the collection-less new museums currently being built in the Middle East and beyond. We will consider broad thematic issues such as nationalism, colonialism, canon formation, the overlapping methods of anthropology and art history, and the notion of 'framing' from the architectural superstructure to exhibition design. We will visit a wide variety of museums from the American Museum of Natural History to the Metropolitan Museum of Art to the National September 11 Memorial and Museum as in-depth case studies of more general concepts. Students will have the opportunity to meet museum educators, conservators and curators through on site teaching in a variety of institutions.",Risham Majeed,1:00pm,4:10pm,10223,Morningside,S3441-20222-001,NYC AND THE HISTORY OF MU,Summer Session (SUMM),AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3441-20222-001/,934 Schermerhorn Hall [SCH],In-Person,,4,,TR,20222AHIS3441S001,LANGUAGE
AHIS S3442,American Art in a Global Context: 1750,"Through an examination of painting, sculpture, decorative arts, photography. fashion and visual culture of the United States from 1750 to 1914, the course will explore how American artists responded to and operated within the wider world, while grappling with issues of identity at home. Addressing themes shared in common across national boundaries, the class will consider how American art participated in the revolutions and reforms of the ""long"" nineteenth century, and how events of the period continue to impact our country today. The period witnessed the emergence of new technologies for creating, using and circulating images and objects, the expansion and transformation of exhibition and viewing practices, and the rise of new artistic institutions, as well as the metamorphosis of the United States from its colonial origins to that of a world power, including the radical changes that occurred during the Civil War.  With many sessions taking place at the Metropolitan Museum of Art, the class will investigate how American art engaged with international movements while constructing national identity during a period of radical transformation both at home and abroad.",Page S Knox,9:00am,12:10pm,10368,Morningside,S3442-20222-001,"American Art, 1750   1914",Summer Session (SUMM),AHIS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3442-20222-001/,930 Schermerhorn Hall [SCH],In-Person,,4,,TR,20222AHIS3442S001,SEMINAR
AHMM S3321,MUSICS OF INDIA & WEST ASIA,"This course is a topical (not comprehensive) survey of some of the musical traditions of South and West Asia, and of their diasporas. Each tradition will be described locally, connecting it to critical themes that the course aims to explore. The purpose of the course is to introduce you to a range of indigenous and diasporic “Asian” musical styles, ideas, traditions, and artists through an interdisciplinary approach to the study of music as culture. No previous background in music is required.",Alessandra M Ciucci,9:00am,12:10pm,10018,Morningside,S3321-20222-001,MUSICS OF INDIA & WEST AS,Summer Session (SUMM),AHMM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/S3321-20222-001/,620 Dodge Hall,In-Person,,3,,MW,20222AHMM3321S001,LECTURE
AHMM S3321,MUSICS OF INDIA & WEST ASIA,"This course is a topical (not comprehensive) survey of some of the musical traditions of South and West Asia, and of their diasporas. Each tradition will be described locally, connecting it to critical themes that the course aims to explore. The purpose of the course is to introduce you to a range of indigenous and diasporic “Asian” musical styles, ideas, traditions, and artists through an interdisciplinary approach to the study of music as culture. No previous background in music is required.",Alessandra M Ciucci,9:00am,12:10pm,10019,Morningside,S3321-20222-002,MUSICS OF INDIA & WEST AS,Summer Session (SUMM),AHMM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/S3321-20222-002/,620 Dodge Hall,In-Person,,3,,TR,20222AHMM3321S002,LECTURE
AHMM UN3320,MUSIC IN EAST ASIA,A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.,Kevin Fellezs,9:00am,12:10pm,10373,Morningside,V3320-20222-001,,Summer Session (SUMM),AHMM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3320-20222-001/,620 Dodge Hall,In-Person,,3,,TR,20222AHMM3320V001,LECTURE
AHMM UN3320,MUSIC IN EAST ASIA,A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.,Noah D Rosen,9:00am,12:10pm,12563,Morningside,V3320-20222-003,,Summer Session (SUMM),AHMM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3320-20222-003/,405 Dodge Hall,In-Person,,3,,MW,20222AHMM3320V003,LECTURE
AHMM UN3320,MUSIC IN EAST ASIA,A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.,Ratidzai S Chikukwa,9:00am,12:10pm,12564,Morningside,V3320-20222-002,,Summer Session (SUMM),AHMM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3320-20222-002/,716 Hamilton Hall,In-Person,,3,,TR,20222AHMM3320V002,LECTURE
AHUM S2604,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Yeongik Seo,1:00pm,4:10pm,10307,Morningside,S2604-20222-001,,Summer Session (SUMM),AHUM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2604-20222-001/,807 Schermerhorn Hall [SCH],In-Person,,3,,TR,20222AHUM2604S001,LECTURE
AHUM S2604,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Cathy M Zhu,1:00pm,4:10pm,10308,Morningside,S2604-20222-002,,Summer Session (SUMM),AHUM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2604-20222-002/,832 Schermerhorn Hall [SCH],In-Person,,3,,TR,20222AHUM2604S002,LECTURE
AHUM S2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Mikael B Muehlbauer,1:00pm,4:10pm,11039,Morningside,S2901-20222-002,MASTERPIECES-INDIAN ART &,Summer Session (SUMM),AHUM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2901-20222-002/,832 Schermerhorn Hall [SCH],In-Person,,3,,MW,20222AHUM2901S002,LECTURE
AHUM UN1400,COLLOQUIUM ON MAJOR TEXTS,"This course explores the core classical literature in Chinese, Japanese and Korean Humanities. The main objective of the course is to discover the meanings that these literature offer, not just for the original audience or for the respective cultures, but for us. As such, it is not a survey or a lecture-based course. Rather than being taught what meanings are to be derived from the texts, we explore meanings together, informed by in-depth reading and thorough ongoing discussion.",John D Phan,1:00pm,5:00pm,11816,Morningside,V1400-20222-001,,Summer Session (SUMM),AHUM,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/V1400-20222-001/,424 Kent Hall,In-Person,,4,,TR,20222AHUM1400V001,COLLOQUIA
AMHS GU4462,IMMIGRANT NEW YORK,,Rebecca Kobrin,12:30pm,4:30pm,10649,Morningside,W4462-20222-001,,Summer Session (SUMM),AMHS,,http://www.columbia.edu//cu/bulletin/uwb/subj/AMHS/W4462-20222-001/,405 Kent Hall,In-Person,,4,,TR,20222AMHS4462W001,SEMINAR
AMPO PS0101,Wealth and Democracy in the United State,"This course considers the relationship between wealth and democracy, in theory, in history, and in practice today. Topics investigated include the following: political and legal debates about campaign finance reform from the late 20th century to the present, including whether money is speech and whether campaigns should be publicly financed; the role of the wealthy in American politics as candidates and as donors/funders; and the nature and problem of political corruption.  Readings are drawn from philosophers and political theorists, contemporary studies of the impact of wealth on American democracy, and key Supreme Court decisions including Citizens United. Other sources include film excerpts and press accounts. Students also benefit from several guest speakers working on issues pertaining to campaign finance and related issues of money and politics on the local, state, and/or national level.  Morning sessions are generally devoted to helping students achieve a firm grasp of the theoretical and factual arguments found in the readings, through a combination of presentations by the instructor and class discussion. Afternoon sessions allow students to put these theories and facts to work in written and oral form, working both individually and in small groups.  In addition to completing and discussing reading assignments, students write position papers and participate in debates in which they marshal ideas from the sources studied to justify and defend their positions.  Our ultimate goal is not to establish the proper role of money in politics, but to more deeply understand different ways of thinking about wealth and democracy that have shaped the past and present, and that offer us possibilities for the future.",Geoffrey C Upton,3:10pm,5:00pm,10652,Morningside,K0101-20222-001,Wealth and Democracy in t,Pre-College Programs (SHSP),AMPO,,http://www.columbia.edu//cu/bulletin/uwb/subj/AMPO/K0101-20222-001/,307 Uris Hall,In-Person,Pre-College Programs,0,,MTWRF,20222AMPO0101K001,LECTURE
AMST PS0101,American Extremism,"This course provides a history of hate and extreme movements in the United States. What different movements of extremism exist today? Should they be silenced, and how? Where is the line drawn between free speech and hate speech? What are the different factors at play in these movements and the people who subscribe to them? Have they gained popularity in recent times or have they just been more exposed? What is the role of media? What is the psychology behind these movements and those involved? Due to the nature of the content in this course, it is recommended for mature students who are willing to examine these questions with an open and reflective approach that requires a respectful attitude towards different opinions and their instructor and classmates.",Stacy Veeder,1:10pm,3:00pm,11006,Morningside,K0101-20222-001,,Pre-College Programs (SHSP),AMST,,http://www.columbia.edu//cu/bulletin/uwb/subj/AMST/K0101-20222-001/,511 Hamilton Hall,In-Person,Pre-College Programs,0,,MTWRF,20222AMST0101K001,LECTURE
AMST PS0202,"Confronting American-isms: Racism, Class","How do racism, classism, sexism, and other prejudices manifest themselves in American society? What governmental policies reinforce stereotypes and promote further divisions? What is the power of the media in reinforcing these prejudices? How can individual Americans confront their own biases and challenge themselves to make changes in their thinking? These are some of the questions that will be confronted in this course. Due to the nature of the content in this course, it is recommended for mature students who are willing to examine these questions with an open and reflective approach that requires a respectful attitude towards different opinions and their instructor and classmates.",Alba I Lamar,3:10pm,5:00pm,11007,Morningside,K0202-20222-001,Confronting American-isms,Pre-College Programs (SHSP),AMST,,http://www.columbia.edu//cu/bulletin/uwb/subj/AMST/K0202-20222-001/,304 Hamilton Hall,In-Person,,0,,MTWRF,20222AMST0202K001,LECTURE
ANTH S1002,THE INTERPRETATION OF CULTURE,"The anthropological approach to the study of culture and human society. Using ethnographic case studies, the course explores the universality of cultural categories (social organization, economy, law, belief systems, arts, etc.) and the range of variation among human societies.",Neil J Savishinsky,5:30pm,8:40pm,10174,Morningside,S1002-20222-001,THE INTERPRETATION OF CUL,Summer Session (SUMM),ANTH,,http://www.columbia.edu//cu/bulletin/uwb/subj/ANTH/S1002-20222-001/,963 EXT Schermerhorn Hall [SCH],In-Person,,3,,MW,20222ANTH1002S001,LECTURE
ANTH S1002,THE INTERPRETATION OF CULTURE,"The anthropological approach to the study of culture and human society. Using ethnographic case studies, the course explores the universality of cultural categories (social organization, economy, law, belief systems, arts, etc.) and the range of variation among human societies.",Maxine Weisgrau,1:00pm,4:10pm,10175,Morningside,S1002-20222-002,THE INTERPRETATION OF CUL,Summer Session (SUMM),ANTH,,http://www.columbia.edu//cu/bulletin/uwb/subj/ANTH/S1002-20222-002/,963 EXT Schermerhorn Hall [SCH],In-Person,,3,,MW,20222ANTH1002S002,LECTURE
ANTH S3921,ANTI-COLONIALISM,"The age of colonialism, so it seems, is long over. Decolonization has resulted in the emergence of postcolonial polities and societies that are now, in many instances, two generations old. But is it clear that the problem of colonialism has disappeared? Almost everywhere in the postcolonial world the project of building independent polities, economies and societies have faltered, sometimes run aground. Indeed, one might say that the anti-colonial dream of emancipation has evaporated. Through a careful exploration of the conceptual argument and rhetorical style of five central anti-colonial texts—C.L.R. James’ The Black Jacobins, Mahatma Gandhi’s Hind Swaraj, Aimé Cesairé’s Discourse on Colonialism, Albert Memmi’s Colonizer and Colonized, and Frantz Fanon’s The Wretched of the Earth—this course aims to inquire into the image of colonialism as a structure of dominant power, and the image of its anticipated aftermaths: What were the perceived ill-effects of colonial power? What did colonialism do to the colonized that required rectification? In what ways did the critique of colonial power (the identification of what was wrong with it) shape the longing for its anti-colonial overcoming?",David Scott,1:00pm,4:10pm,10177,Morningside,S3921-20222-001,,Summer Session (SUMM),ANTH,,http://www.columbia.edu//cu/bulletin/uwb/subj/ANTH/S3921-20222-001/,467 EXT Schermerhorn Hall [SCH],In-Person,,3,,TR,20222ANTH3921S001,SEMINAR
ANTH S4187,WOMEN & GENDER IN SOUTH ASIA,"This course is an ethnographic and historical introduction to the construction of gender and feminist theory in the South Asian context. We will focus on textual and visual material, primarily ethnographies and films, to provide a critique of normative representations of the 'South Asian woman'. These readings will be used to reveal the complex social and historical configurations that institute and obscure gendered experiences and representations within the colonial imagination and their colonized others. A significant motif of this course will be to develop alternative ways of knowing and understanding gender construction, sexual relations, and community formation in South Asia.",Sonia Ahsan,1:00pm,4:10pm,11439,Morningside,S4187-20222-001,WOMEN & GENDER IN SOUTH A,Summer Session (SUMM),ANTH,,http://www.columbia.edu//cu/bulletin/uwb/subj/ANTH/S4187-20222-001/,467 EXT Schermerhorn Hall [SCH],In-Person,,3,,MW,20222ANTH4187S001,LECTURE
ANTH UN3751,Personhood,"This seminar seeks to engage with materials that question personhood. Drawing on both fictional and non-fictional accounts, we will be involved with textual and visual documents as well institutional contexts in order to revisit such notion under contemporary capitalism. We will cover topics like rites of passage and life cycle, the role of the nation state and local communities in defining a person, the relation between self and non-self, between the living and the dead. We will likewise address vicarious forms of personhood through the prosthetic, the avatar or the heteronomous. But we will also look into forms of dissipation and/or enhancement of personhood through bodybuilding, guinea-piging and pharmo-toxicities. As a whole, the course will bring to light how the question of personhood cross-culturally relates to language, performativity, religion, technology, law, gender, race, class, care, life and death.",Maria Jose de Abreu,12:00pm,4:00pm,10370,Morningside,W3751-20222-001,,Summer Session (SUMM),ANTH,,http://www.columbia.edu//cu/bulletin/uwb/subj/ANTH/W3751-20222-001/,963 EXT Schermerhorn Hall [SCH],In-Person,,4,,MW,20222ANTH3751W001,SEMINAR
APAM E3999,UNDERGRADUATE FIELDWORK,"May be repeated for credit, but no more than 3 total points may be used toward the 128credit degree requirement. Only for APAM undergraduate students who include relevant off-campus work experience as part of their approved program of study. Final report and letter of evaluation required. Fieldwork credits may not count toward any major core, technical, elective, and nontechnical requirements. May not be taken for pass/fail credit or audited.",Kui Ren,,,12047,Morningside,E3999-20222-001,,Applied Physics and Applied Mathematics,APAM,,http://www.columbia.edu//cu/bulletin/uwb/subj/APAM/E3999-20222-001/,,In-Person,Engineering:Undergraduate,1-2,,,20222APAM3999E001,FIELD WORK
APAM E3999,UNDERGRADUATE FIELDWORK,"May be repeated for credit, but no more than 3 total points may be used toward the 128credit degree requirement. Only for APAM undergraduate students who include relevant off-campus work experience as part of their approved program of study. Final report and letter of evaluation required. Fieldwork credits may not count toward any major core, technical, elective, and nontechnical requirements. May not be taken for pass/fail credit or audited.",Kyle Mandli,,,12410,Morningside,E3999-20222-002,,Applied Physics and Applied Mathematics,APAM,,http://www.columbia.edu//cu/bulletin/uwb/subj/APAM/E3999-20222-002/,,In-Person,Engineering:Undergraduate,1-2,,,20222APAM3999E002,FIELD WORK
