course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
AHIS S2409,"Architecture, 1750-1890","Major theorists and designs of architecture, primarily European, from the Age of Enlightenment to the dawn of the art nouveau critique of historicism. Particular attention to changing conditions of architectural practice, professionalization, and the rise of new building types, with focus on major figures, including Soufflot, Adam, Boullee, Ledoux, Schinkel, Pugin, and Garnier.",Barry G Bergdoll,9:00am,12:10pm,13333,Morningside,W2409-20202-001,,Summer Session (SUMM),AHIS,http://culpa.info/professors/2273,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/W2409-20202-001/,ONLINE CLAS,In-Person,,3,,TR,20202AHIS2409W001,LECTURE
AHIS S2600,THE ARTS OF CHINA,"This course introduces major forms of Chinese art from the Neolithic period to the present.  It stresses the materials and processes of bronze casting, the development of representational art, principles of text illustration, calligraphy, landscape painting, imperial patronage, and the role of the visual arts in elite culture.  Works of Chinese art in the Metropolitan Museum of Art will receive special attention, as you will be able to study these closely online and see the real things at the museum.  Throughout the course we will attempt to study not only the history of Chinese art but also 
how
 that history has been written, both in China and in the West.",Robert Harrist,1:00pm,4:10pm,12068,Morningside,V2600-20202-001,,Summer Session (SUMM),AHIS,http://culpa.info/professors/481,,19.0,https://en.wikipedia.org/wiki/Robert_E._Harrist,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/V2600-20202-001/,ONLINE CLAS,In-Person,,3,,MW,20202AHIS2600V001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution. Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources. From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,10228,Morningside,S3010-20202-001,EVAL THE EVID OF AUTHENTI,Summer Session (SUMM),AHIS,http://culpa.info/professors/692,gold,35.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3010-20202-001/,ONLINE CLAS,In-Person,,4,,MW,20202AHIS3010S001,LECTURE
AHIS S3010,EVAL THE EVID OF AUTHENTICITY,"The adjudged authenticity of a work of art is fundamental in determining its value as a commodity on the art market or, for example, in property claim disputes or in issues of cultural property restitution. Using case studies some straightforward and others extremely vexing--this course examines the many ways in which authenticity is measured through the use of provenance and art historical research, connoisseurship, and forensic resources. From within the broader topics, finer issues will also be explored, among them, the hierarchy of attribution, condition and conservation, copies and reproductions, the period eye and the style of the marketplace.",Lynn Catterson,1:00pm,4:10pm,10229,Morningside,S3010-20202-002,EVAL THE EVID OF AUTHENTI,Summer Session (SUMM),AHIS,http://culpa.info/professors/692,gold,35.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3010-20202-002/,ONLINE CLAS,In-Person,,4,,MW,20202AHIS3010S002,LECTURE
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York 'stole' the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly. Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,10224,Morningside,S3426-20202-001,JACKSON POLLOCK & THE NY,Summer Session (SUMM),AHIS,http://culpa.info/professors/353,silver,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3426-20202-001/,ONLINE CLAS,In-Person,,3,,TR,20202AHIS3426S001,LECTURE
AHIS S3426,JACKSON POLLOCK & THE NY SCHOOL,"Coming on the heels of the MoMA's blockbuster exhibit, this seminar will trace the rise and fall of Abstract Expressionism, from its pre-World War II precipitates in Europe (Surrealism) and in America (Regionalism), to the crucial moment when, as scholar Serge Guilbaut has argued, New York 'stole' the idea of modern art, and finally, through the decade when Pop Art rendered Abstract Expressionism obsolete. Although special emphasis will be given to Jackson Pollock, whose persona and work reside at the literal and figurative center of the movement, we will also look closely at works by Mark Rothko, Clyfford Still, Willem DeKooning, Lee Krasner, Louise Bourgeois, Helen Frankenthaler, Eva Hesse, Robert Rauschenberg, Jasper Johns and Cy Twombly. Class lectures and presentations will be supplemented with trips to New York's world-renowned museums.",Kent M Minturn,1:00pm,4:10pm,12074,Morningside,S3426-20202-AS1,ALUMNI SUMMER,School of Professional Studies (SPS),AHIS,http://culpa.info/professors/353,silver,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3426-20202-AS1/,ONLINE CLAS,In-Person,,0,,TR,20202AHIS3426SAS1,LECTURE
AHIS S3441,NYC AND THE HISTORY OF MUSEUM,"This course will introduce students to the history of museums and display practices through New York collections. The birth of the museum as a constitutive element of modernity coincides with the establishment of European nation states. Throughout the course of the nineteenth century, museums were founded in major European and American cities to classify objects, natural and manmade, from plants and fossils to sculpture and clothing. This course presents the alternate art history that can be charted through an examination of the foundation and development of museums from cabinets of curiosity to the collection-less new museums currently being built in the Middle East and beyond. We will consider broad thematic issues such as nationalism, colonialism, canon formation, the overlapping methods of anthropology and art history, and the notion of 'framing' from the architectural superstructure to exhibition design. We will visit a wide variety of museums from the American Museum of Natural History to the Metropolitan Museum of Art to the National September 11 Memorial and Museum as in-depth case studies of more general concepts. Students will have the opportunity to meet museum educators, conservators and curators through on site teaching in a variety of institutions.",Risham Majeed,1:00pm,4:10pm,10227,Morningside,S3441-20202-001,NYC AND THE HISTORY OF MU,Summer Session (SUMM),AHIS,http://culpa.info/professors/3935,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3441-20202-001/,ONLINE CLAS,In-Person,,4,,TR,20202AHIS3441S001,LANGUAGE
AHIS S3441,NYC AND THE HISTORY OF MUSEUM,"This course will introduce students to the history of museums and display practices through New York collections. The birth of the museum as a constitutive element of modernity coincides with the establishment of European nation states. Throughout the course of the nineteenth century, museums were founded in major European and American cities to classify objects, natural and manmade, from plants and fossils to sculpture and clothing. This course presents the alternate art history that can be charted through an examination of the foundation and development of museums from cabinets of curiosity to the collection-less new museums currently being built in the Middle East and beyond. We will consider broad thematic issues such as nationalism, colonialism, canon formation, the overlapping methods of anthropology and art history, and the notion of 'framing' from the architectural superstructure to exhibition design. We will visit a wide variety of museums from the American Museum of Natural History to the Metropolitan Museum of Art to the National September 11 Memorial and Museum as in-depth case studies of more general concepts. Students will have the opportunity to meet museum educators, conservators and curators through on site teaching in a variety of institutions.",Risham Majeed,1:00pm,4:10pm,12167,Morningside,S3441-20202-AS1,ALUMNI SUMMER,School of Professional Studies (SPS),AHIS,http://culpa.info/professors/3935,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3441-20202-AS1/,ONLINE CLAS,In-Person,,0,,TR,20202AHIS3441SAS1,LANGUAGE
AHIS S3442,"""AMER ART IN """"LONG"""" 19TH CENT""","Through an examination of painting, sculpture, decorative arts, photography and the visual culture of the United States from 1750 to 1914, the course will explore how American artists responded to and operated within the wider world. Addressing themes shared in common across national boundaries, the class will consider how American art participated in the revolutions and reforms of the 'long' nineteenth century, ranging from Romanticism to Modernism. The period witnessed the emergence of new technologies for creating, using, and circulating images and objects, the expansion and transformation of exhibition and viewing practices, and the rise of new artistic institutions, as well as the metamorphosis of the United States from its colonial origins to that of a world power, including the profound changes that occurred during the Civil War. The class will investigate how American art engaged with international movements while constructing national identity during a period of radical transformation both at home and abroad. In addition to lectures/discussions in the classroom, field trips to the Metropolitan Museum (the American Wing, Nineteenth Century Wing, Galleries of Modem and Contemporary Art, and the Photography Study Collection), the Museum of Modem Art and the Whitney Museum of Art, represent a vital aspect of the course. One of the important questions raised in the class is the recent reinterpretation of American art's interaction with international movements in museum installations and scholarship, moving away from an isolationist approach to one that engages with global influence and awareness. Readings will draw not only from primarily sources, but also from many of the publications of the Terra Foundation, whose exhibitions and research programs work to encourage an understanding and exploration of American Art from a global context.",Page S Knox,9:00am,12:10pm,10225,Morningside,S3442-20202-001,"""AMER ART IN """"LONG"""" 19T",Summer Session (SUMM),AHIS,http://localhost:8801/professors/1214,silver,14.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3442-20202-001/,ONLINE CLAS,In-Person,,4,,TR,20202AHIS3442S001,SEMINAR
AHIS S3443,IMPRESSIONISM IN NEW YORK,"This course will introduce students to the avant-garde movement of Impressionism by making extensive use of New York collections, particularly those of the Metropolitan Museum of Art. We will study Impressionist art and artists in relation to the aesthetic, social and political backdrop of late nineteenth-century France, with attention to the artistic climate in America and Great Britain. Central to the discussion will be the position of women artists, models and collectors during this transformative period. Topics will include: artistic institutions, training and practice; new attitudes toward urban and rural spaces and toward leisure and labor; gender, fashion and social identity; relationships among artists, dealers, critics and patrons; and exhibiting Impressionism in new contexts.",Susan M Sivard,9:00am,12:10pm,10226,Morningside,S3443-20202-001,,Summer Session (SUMM),AHIS,http://localhost:8801/professors/12462,silver,5.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/S3443-20202-001/,ONLINE CLAS,In-Person,,3,,MW,20202AHIS3443S001,SEMINAR
AHIS S4655,Performing the City,"This summer intensive investigates histories and theories of performance art through creative assignments, experiential exercises, and research projects inside and outside of the classroom. The interdisciplinary course is grounded in the rich history of performance art in New York City. Beginning with local antecedents in nineteenth century vaudeville and Dada and Harlem Renaissance following WWI, we will chart how performance art flourished in the experimental downtown milieu of the 1960s and 70s to become a crucial platform for contemporary explorations of identity, body politics, and social relations. Along the way, we will draw on the city’s museums and archives and the urban environment itself as sites of living history and collaborative learning.",Gillian T Young,5:30pm,8:40pm,10661,Morningside,W4655-20202-001,PERFORMING THE CITY,Summer Session (SUMM),AHIS,http://localhost:8801/professors/13622,,3.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHIS/W4655-20202-001/,ONLINE CLAS,In-Person,,3,,TR,20202AHIS4655W001,SEMINAR
AHMM S3321,MUSICS OF INDIA & WEST ASIA,"This course is a topical (not comprehensive) survey of some of the musical traditions of South and West Asia, and of their diasporas. Each tradition will be described locally, connecting it to critical themes that the course aims to explore. The purpose of the course is to introduce you to a range of indigenous and diasporic “Asian” musical styles, ideas, traditions, and artists through an interdisciplinary approach to the study of music as culture. No previous background in music is required.",Alessandra M Ciucci,6:00pm,9:00pm,10245,Morningside,S3321-20202-001,MUSICS OF INDIA & WEST AS,Summer Session (SUMM),AHMM,http://localhost:8801/professors/14123,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/S3321-20202-001/,ONLINE CLAS,In-Person,,3,,TR,20202AHMM3321S001,LECTURE
AHMM UN3320,MUSIC IN EAST ASIA,A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.,Rachel Chung,6:00pm,9:00pm,11153,Morningside,V3320-20202-001,MUSIC-EAST ASIA-SOUTHEAST,Summer Session (SUMM),AHMM,http://culpa.info/professors/2139,silver,15.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3320-20202-001/,ONLINE CLAS,In-Person,,3,,MW,20202AHMM3320V001,LECTURE
AHMM UN3320,MUSIC IN EAST ASIA,A topical approach to the concepts and practices of music in relation to other arts in the development of Asian civilizations.,Kevin Fellezs,1:00pm,4:10pm,14181,Morningside,V3320-20202-002,,Summer Session (SUMM),AHMM,http://culpa.info/professors/11430,silver,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHMM/V3320-20202-002/,To be announced,In-Person,,3,,TR,20202AHMM3320V002,LECTURE
AHUM S1400,COLLOQUIUM ON MAJOR TEXTS,"AHUM UN3399 and AHUM UN3400 form a sequence but either may be taken separately. AHUM UN3399 may also be taken as part of a sequence with AHUM UN3830. Readings in translation and discussion of texts of Middle Eastern, Indian, Chinese, and Japanese origin, including the Analects of Confucius, Mencius, Lao Tzu, Chuang Tzu, the Lotus Sutra, Dream of the Red Chamber, Tale of Genji, Zen literature, Noh plays, bunraku (puppet) plays, Chinese and Japanese poetry. Partially fulfills Global Core Requirement.",John D Phan,1:00pm,4:10pm,13337,Morningside,S1400-20202-001,,Summer Session (SUMM),AHUM,http://localhost:8801/professors/13523,,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S1400-20202-001/,To be announced,In-Person,,4,"AHUM UN3399
AHUM UN3399
AHUM UN3400
AHUM UN3830",TR,20202AHUM1400S001,COLLOQUIA
AHUM S2604,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Xiaohan Du,1:00pm,4:10pm,10257,Morningside,S2604-20202-001,,Summer Session (SUMM),AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2604-20202-001/,ONLINE CLAS,In-Person,,3,,MW,20202AHUM2604S001,LECTURE
AHUM S2604,ARTS OF CHINA JAPAN KOREA,"Introduces distinctive aesthetic traditions of China, Japan, and Korea--their similarities and differences--through an examination of the visual significance of selected works of painting, sculpture, architecture, and other arts in relation to the history, culture, and religions of East Asia.",Xiaohan Du,9:00am,12:10pm,14225,Morningside,S2604-20202-002,,Summer Session (SUMM),AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2604-20202-002/,ONLINE CLAS,In-Person,,3,,TR,20202AHUM2604S002,LECTURE
AHUM S2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Tara Kuruvilla,9:00am,12:10pm,10314,Morningside,S2901-20202-001,MASTERPIECES-INDIAN ART &,Summer Session (SUMM),AHUM,http://culpa.info/professors/13461,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2901-20202-001/,ONLINE CLAS,In-Person,,3,,MW,20202AHUM2901S001,LECTURE
AHUM S2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Charlotte N Gorant,9:00am,12:10pm,10315,Morningside,S2901-20202-002,MASTERPIECES-INDIAN ART &,Summer Session (SUMM),AHUM,http://culpa.info/professors/13796,,2.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2901-20202-002/,ONLINE CLAS,In-Person,,3,,MW,20202AHUM2901S002,LECTURE
AHUM S2901,MASTERPIECES-INDIAN ART & ARCH,"Introduction to 2000 years of art on the Indian subcontinent. The course covers the early art of Buddhism, rock-cut architecture of the Buddhists and Hindus, the development of the Hindu temple, Mughal and Rajput painting and architecture, art of the colonial period, and the emergence of the Modern.",Mikael B Muehlbauer,9:00am,12:10pm,14224,Morningside,S2901-20202-003,MASTERPIECES-INDIAN ART &,Summer Session (SUMM),AHUM,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AHUM/S2901-20202-003/,ONLINE CLAS,In-Person,,3,,MW,20202AHUM2901S003,LECTURE
AMPO PS0101,Wealth and Democracy in the United State,"This course considers the relationship between wealth and democracy, in theory, in history, and in practice today. Topics investigated include the following: political and legal debates about campaign finance reform from the late 20th century to the present, including whether money is speech and whether campaigns should be publicly financed; the role of the wealthy in American politics as candidates and as donors/funders; and the nature and problem of political corruption.
 
 Readings are drawn from philosophers and political theorists, contemporary studies of the impact of wealth on American democracy, and key Supreme Court decisions including Citizens United. Other sources include film excerpts and press accounts. Students also benefit from several guest speakers working on issues pertaining to campaign finance and related issues of money and politics on the local, state, and/or national level.
 
 Morning sessions are generally devoted to helping students achieve a firm grasp of the theoretical and factual arguments found in the readings, through a combination of presentations by the instructor and class discussion. Afternoon sessions allow students to put these theories and facts to work in written and oral form, working both individually and in small groups.
 
 In addition to completing and discussing reading assignments, students write position papers and participate in debates in which they marshal ideas from the sources studied to justify and defend their positions.
 
 Our ultimate goal is not to establish the proper role of money in politics, but to more deeply understand different ways of thinking about wealth and democracy that have shaped the past and present, and that offer us possibilities for the future.",Geoffrey C Upton,2:10pm,4:00pm,11012,Morningside,K0101-20202-001,Wealth & Democracy in the,Summer High School Program,AMPO,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/AMPO/K0101-20202-001/,ONLINE CLAS,In-Person,,0,,MTWRF,20202AMPO0101K001,LECTURE
ANTH GR9101,RSCH IN SOCIAL/CULTURAL ANTHRO,Prerequisites: the instructors permission. Individual research and tutorial in social and cultural anthropology for advanced graduate students.,Neil J Savishinsky,,,11875,Morningside,G9101-20202-001,RSCH IN SOCIAL/CULTURAL A,Anthropology,ANTH,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/ANTH/G9101-20202-001/,,In-Person,,3-9,,,20202ANTH9101G001,INDEPENDENT
