course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
COMM PS5260,VALUE OF BRAND:MAKNG-BUSI CASE,,Tasha Space,9:00am,2:30pm,26646,Morningside,PS5260-20182-001,VALUE OF BRAND,School of Professional Studies,COMM,,,,,https://web.archive.org///web/20180311062333/http://www.columbia.edu/cu/bulletin/uwb/subj/COMM/PS5260-20182-001/,To be announced,,School of Professional Studies,3,,S,20182COMM5260K001,WORKSHOP
COMM PS5270,CONTENT STRATEGY,,Christopher W Collette,8:30pm,10:00pm,23596,Morningside,PS5270-20182-D01,,School of Professional Studies,COMM,,,,,https://web.archive.org///web/20180531214221/http://www.columbia.edu/cu/bulletin/uwb/subj/COMM/PS5270-20182-D01/,ONLINE ONLY,,School of Professional Studies,3,,M,20182COMM5270KD01,LECTURE
COMM PS5300,PRACTICUM,,,6:10pm,8:00pm,75780,Morningside,PS5300-20182-D01,,School of Professional Studies,COMM,,,,,https://web.archive.org///web/20180311061712/http://www.columbia.edu/cu/bulletin/uwb/subj/COMM/PS5300-20182-D01/,ONLINE ONLY,,School of Professional Studies,3,,T,20182COMM5300KD01,LECTURE
COMM PS5600,CAPSTONE,,Thomas J Groppe,6:10pm,9:00pm,11296,Morningside,PS5600-20182-001,,School of Professional Studies,COMM,,,,,https://web.archive.org///web/20180311062338/http://www.columbia.edu/cu/bulletin/uwb/subj/COMM/PS5600-20182-001/,To be announced,,School of Professional Studies,3,,R,20182COMM5600K001,INDEPENDENT
COMS S1004,INTRO-COMPUT SCI/PROGRAM-JAVA,"A general introduction to computer science for science and engineering students interested in majoring in computer science or engineering. Covers fundamental concepts of computer science, algorithmic problem-solving capabilities, and introductory Java programming skills. Assumes no prior programming background.",Paul S Blaer,5:30pm,8:40pm,15855,Morningside,S1004-20182-001,,Computer Science,COMS,http://localhost:8801/professors/3409,silver,46.0,,https://web.archive.org///web/20180526091013/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/S1004-20182-001/,614 Schermerhorn Hall [SCH],,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,MW,20182COMS1004S001,LECTURE
COMS S3134,DATA STRUCTURES IN JAVA,"Prerequisites: 
COMS W1004
 Introduction to Computer Science and Programming in Java or knowledge of JAVA. 
 Data types and structures: arrays, stacks, singly and doubly linked lists, queues, trees, sets, and graphs. Programming techniques for processing such structures: sorting and searching, hashing, garbage collection. Storage management. Rudiments of the analysis of algorithms. Taught in Java.",Paul S Blaer,5:30pm,8:40pm,68108,Morningside,S3134-20182-001,DATA STRUCTURE IN JAVA,Computer Science,COMS,http://localhost:8801/professors/3409,silver,46.0,,https://web.archive.org///web/20180701094656/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/S3134-20182-001,633 Seeley W. Mudd Building,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,COMS W1004,MW,20182COMS3134S001,LECTURE
COMS S4701,ARTIFICIAL INTELLIGENCE,"Prerequisites: 
COMS W3134
 Data structures in Java, 
COMS W3136
 Data Structures with C/C++, or 
COMS W3137
 Honors Data Structures and Algorithms. 
 Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Ansaf Salleb-Aouissi,1:00pm,4:10pm,65676,Morningside,S4701-20182-001,,Computer Science,COMS,http://culpa.info/professors/13076,,14.0,,https://web.archive.org///web/20180624153357/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/S4701-20182-001/,545 Seeley W. Mudd Building,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,"COMS W3134
COMS W3136
COMS W3137",TR,20182COMS4701S001,LECTURE
COMS S4771,MACHINE LEARNING,"Prerequisites: any introductory course in linear algebra and any introductory course in statistics are both required. Highly recommended: 
COMS W4701
 or knowledge of Artificial Intelligence. 
 Topics from generative and discriminative machine learning including least squares methods, support vector machines, kernel methods, neural networks, Gaussian distributions, linear classification, linear regression, maximum likelihood, exponential family distributions, Bayesian networks, Bayesian inference, mixture models, the EM algorithm, graphical models and hidden Markov models. Algorithms implemented in Matlab.",German G Creamer,5:30pm,8:40pm,14639,Morningside,S4771-20182-001,,Computer Science,COMS,http://culpa.info/professors/4205,,3.0,,https://web.archive.org///web/20180626221020/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/S4771-20182-001,603 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,COMS W4701,MW,20182COMS4771S001,LECTURE
COMS S4995,TOPICS IN COMPUTER SCIENCE,"Prerequisites: COMS W4771 or equivalent 
 Prerequisites: Machine Learning (COMS 4771) or equivalent. Topics from unsupervised learning such as clustering and dimensionality reduction will be studied in detail. Topics in clustering: k-means clustering, hierarchical clustering, spectral clustering, clustering with various forms of feedback, good initialization techniques and convergence analysis of various clustering procedures. Topics in dimensionality reduction: linear techniques such as PCA, ICA, Factor Analysis, Random Projections, non-linear techniques such as LLE, IsoMap, Laplacian Eigenmaps, tSNE, and study of embeddings of general metric spaces, what sorts of theoretical guarantees can one provide about such techniques. Miscellaneous topics: design of datastructures for fast Nearest Neighbor search such as Cover Trees and LSH. Algorithms will be implemented in either Matlab or Python.",Nakul Verma,1:00pm,4:10pm,14172,Morningside,S4995-20182-001,,Computer Science,COMS,http://culpa.info/professors/13496,silver,5.0,,https://web.archive.org///web/20180627105716/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/S4995-20182-001,627 Seeley W. Mudd Building,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,COMS W4771,TR,20182COMS4995S001,LECTURE
COMS UN3998,UNDERGRAD PROJECTS IN COMP SCI,"Prerequisites: approval by a faculty member who agrees to supervise the work. 
 Independent project involving laboratory work, computer programming, analytical investigation, or engineering design. May be repeated for credit, but not for a total of more than 3 points of degree credit. Consult the department for section assignment.",Martha A Kim,,,63782,Morningside,UN3998-20182-031,UNDERGRAD PROJECTS IN COM,Computer Science,COMS,http://culpa.info/professors/4221,,34.0,,https://web.archive.org///web/20181212184828/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/UN3998-20182-031,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",1-3,,,20182COMS3998W031,INDEPENDENT
COMS UN4901,PROJECTS IN COMPUTER SCIENCE,"Prerequisites: approval by a faculty member who agrees to supervise the work. 
 A second-level independent project involving laboratory work, computer programming, analytical investigation, or engineering design. May be repeated for credit, but not for a total of more than 3 points of degree credit. Consult the department for section assignment.",Martha A Kim,,,74321,Morningside,UN4901-20182-031,PROJECTS IN COMPUTER SCI,Computer Science,COMS,http://culpa.info/professors/4221,,34.0,,https://web.archive.org///web/20181212184833/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/UN4901-20182-031,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Graduate School of Arts and Science
School of the Arts
Summer Session",1-3,,,20182COMS4901W031,INDEPENDENT
COMS W4701,ARTIFICIAL INTELLIGENCE,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended.  
 Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Ansaf Salleb-Aouissi,1:00pm,4:10pm,96246,Morningside,W4701-20182-002,,Computer Science,COMS,http://culpa.info/professors/13076,,14.0,,https://web.archive.org///web/20180704082246/http://www.columbia.edu/cu/bulletin/uwb/subj/COMS/W4701-20182-002,545 Seeley W. Mudd Building,,Engineering and Applied Science: Graduate,3,"COMS W3134
COMS W3136
COMS W3137",TR,20182COMS4701W002,LECTURE
CSEE S4119,COMPUTER NETWORKS,"Pre or Corequisites: Calculus based Probability and Statistics. Introduction to computer networks and the technical foundations of the Internet, including applications, protocols, local area networks, algorithms for routing and congestion control, security, elementary performance evaluation. Several written and programming assignments required.",Gil Zussman,5:30pm,8:40pm,75804,Morningside,S4119-20182-001,,Computer Science,CSEE,http://culpa.info/professors/4210,silver,3.0,,https://web.archive.org///web/20180624154003/http://www.columbia.edu/cu/bulletin/uwb/subj/CSEE/S4119-20182-001/,1127 Seeley W. Mudd Building,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,,TR,20182CSEE4119S001,LECTURE
CSER OC3928,COLONIZATION/DECOLONIZATION,"Prerequisites: Open to CSER majors/concentrators only. Others may be allowed to register with the instructor's permission. 
 This course explores the centrality of colonialism in the making of the modern world, emphasizing cross-cultural and social contact, exchange, and relations of power; dynamics of conquest and resistance; and discourses of civilization, empire, freedom, nationalism, and human rights, from 1500 to 2000. Topics include pre-modern empires; European exploration, contact, and conquest in the new world; Atlantic-world slavery and emancipation; and European and Japanese colonialism in Asia, Africa, and the Middle East. The course ends with a section on decolonization and post-colonialism in the period after World War II. Intensive reading and discussion of primary documents.",Claudio Lomnitz,,,77703,STUDY ABROAD,OC3928-20182-001,,Global Programs,CSER,http://culpa.info/professors/3716,,3.0,https://en.wikipedia.org/wiki/Claudio_Lomnitz,https://web.archive.org///web/20180625201009/http://www.columbia.edu/cu/bulletin/uwb/subj/CSER/OC3928-20182-001/,,,,4,,,20182CSER3928O001,SEMINAR
CSOR S4231,ANALYSIS OF ALGORITHMS,"Prerequisites: 
COMS W3134
, 
COMS W3136
, or 
COMS W3137
, and 
COMS W3203
. 
 Introduction to the design and analysis of efficient algorithms. Topics include models of computation, efficient sorting and searching, algorithms for algebraic problems, graph algorithms, dynamic programming, probabilistic methods, approximation algorithms, and NP-completeness.",Eleni Drinea,1:00pm,4:10pm,66892,Morningside,S4231-20182-001,,Computer Science,CSOR,http://culpa.info/professors/13070,,7.0,,https://web.archive.org///web/20180620200947/http://www.columbia.edu/cu/bulletin/uwb/subj/CSOR/S4231-20182-001/,524 Seeley W. Mudd Building,,"Barnard
Columbia College
Engineering and Applied Science: Undergraduate
General Studies
School of Professional Studies
School of the Arts
Summer Session",3,"COMS W3134
COMS W3136
COMS W3137
COMS W3203",TR,20182CSOR4231S001,LECTURE
DROM B5961,Managing Sport and Entertainme,,,,,12208,Morningside,B5961-20182-300,,"Decision, Risk and Operations",DROM,,,,,https://web.archive.org///web/20180702000202/http://www.columbia.edu/cu/bulletin/uwb/subj/DROM/B5961-20182-300,,,Business,3,,,20182DROM5961B300,LECTURE
FREN S1101,ELEMENTARY FRENCH I,"Equivalent to 
FREN C1101
 or 
F1101.
Designed to help students understand, speak, read, and write French, and to recognize cultural features of French-speaking communities, now with the help of a newly digitized audio program. Students learn to provide information in French about their feelings, environment, families, and daily activities. Daily assignments, quizzes, laboratory work, and screening of video material.",Adham B Azab,6:00pm,8:05pm,23991,Morningside,S1101-20182-003,,French and Romance Philology,FREN,http://culpa.info/professors/12771,,1.0,,https://web.archive.org///web/20180530132505/http://www.columbia.edu/cu/bulletin/uwb/subj/FREN/S1101-20182-003/,413 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"F1101
FREN C1101",MTWR,20182FREN1101S003,LANGUAGE
FREN S1101,ELEMENTARY FRENCH I,"Equivalent to 
FREN C1101
 or 
F1101
. Designed to help students understand, speak, read, and write French, and to recognize cultural features of French-speaking communities, now with the help of a newly digitized audio program. Students learn to provide information in French about their feelings, environment, families, and daily activities. Daily assignments, quizzes, laboratory work, and screening of video material.",Samuel Skippon,10:00am,12:05pm,66932,Morningside,S1101-20182-001,,French and Romance Philology,FREN,http://culpa.info/professors/2477,silver,12.0,,https://web.archive.org///web/20180702162914/http://www.columbia.edu/cu/bulletin/uwb/subj/FREN/S1101-20182-001,413 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"F1101
FREN C1101",MTWR,20182FREN1101S001,LANGUAGE
FREN S1102,ELEMENTARY FRENCH II,"Prerequisites: one term of college French or one year of secondary school French. 
 $15.00= Language Resource Fee, $15.00 = Materials Fee , Equivalent to 
FREN C1102
 or 
F1102
. Continues the work of 
French S1101D
 and completes the study of elementary French. Students continue to develop communicative skills, narrating recent events (past, present, and future), describing daily life activities, and learning about cultural features of France and of the wider Francophone world. Following the communicative approach, students, with the help of the instructor, learn to solve problems using the language, to communicate their feelings and opinions, and to obtain information from others. Daily assignments, quizzes, laboratory work, and screening of video materials.",Eric T Matheis,10:00am,12:05pm,15079,Morningside,S1102-20182-002,,French and Romance Philology,FREN,http://culpa.info/professors/12973,silver,3.0,,https://web.archive.org///web/20180707163749/http://www.columbia.edu/cu/bulletin/uwb/subj/FREN/S1102-20182-002,413 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"F1102
FREN C1102
S1101",MTWR,20182FREN1102S002,LANGUAGE
FREN S1102,ELEMENTARY FRENCH II,"Prerequisites: one term of college French or one year of secondary school French. 
 $15.00= Language Resource Fee, $15.00 = Materials Fee , Equivalent to 
FREN C1102
 or 
F1102
. Continues the work of 
French S1101D
 and completes the study of elementary French. Students continue to develop communicative skills, narrating recent events (past, present, and future), describing daily life activities, and learning about cultural features of France and of the wider Francophone world. Following the communicative approach, students, with the help of the instructor, learn to solve problems using the language, to communicate their feelings and opinions, and to obtain information from others. Daily assignments, quizzes, laboratory work, and screening of video materials.",Elsa Stephan,6:00pm,8:05pm,75027,Morningside,S1102-20182-003,,French and Romance Philology,FREN,http://culpa.info/professors/14034,silver,3.0,,https://web.archive.org///web/20180703185547/http://www.columbia.edu/cu/bulletin/uwb/subj/FREN/S1102-20182-003,407 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"F1102
FREN C1102
S1101",MTWR,20182FREN1102S003,LANGUAGE
FREN S1102,ELEMENTARY FRENCH II,"Prerequisites: one term of college French or one year of secondary school French. 
 $15.00= Language Resource Fee, $15.00 = Materials Fee , Equivalent to 
FREN C1102
 or 
F1102
. Continues the work of 
French S1101D
 and completes the study of elementary French. Students continue to develop communicative skills, narrating recent events (past, present, and future), describing daily life activities, and learning about cultural features of France and of the wider Francophone world. Following the communicative approach, students, with the help of the instructor, learn to solve problems using the language, to communicate their feelings and opinions, and to obtain information from others. Daily assignments, quizzes, laboratory work, and screening of video materials.",Pascale Crepon,10:00am,12:05pm,76243,Morningside,S1102-20182-001,,French and Romance Philology,FREN,http://culpa.info/professors/10834,silver,9.0,,https://web.archive.org///web/20180703185542/http://www.columbia.edu/cu/bulletin/uwb/subj/FREN/S1102-20182-001,407 Hamilton Hall,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,"F1102
FREN C1102
S1101",MTWR,20182FREN1102S001,LANGUAGE
HIST S4779,AFRICA AND FRANCE,"This course endeavors to understand the development of the peculiar and historically conflictual relationship that exists between France, the nation-states that are its former African colonies, and other contemporary African states. It covers the period from the 19th century colonial expansion through the current 'memory wars' in French politics and debates over migration and colonial history in Africa. Historical episodes include French participation in and eventual withdrawal from the Atlantic Slave Trade, emancipation in the French possessions, colonial conquest, African participation in the world wars, the wars of decolonization, and French-African relations in the contexts of immigration and the construction of the European Union. Readings will be drawn extensively from primary accounts by African and French intellectuals, dissidents, and colonial administrators. However, the course offers neither a collective biography of the compelling intellectuals who have emerged from this relationship nor a survey of French-African literary or cultural production nor a course in international relations. Indeed, the course avoids the common emphasis in francophone studies on literary production and the experiences of elites and the common focus of international relations on states and bureaucrats. The focus throughout the course is on the historical development of fields of political possibility and the emphasis is on sub-Saharan Africa. Partially fulfills Global Core Requirement.",Gregory Mann,1:00pm,4:10pm,19956,Morningside,S4779-20182-001,,History,HIST,http://culpa.info/professors/931,silver,14.0,,https://web.archive.org///web/20180627032153/http://www.columbia.edu/cu/bulletin/uwb/subj/HIST/S4779-20182-001/,311 Fayerweather,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",4,,MW,20182HIST4779S001,SEMINAR
HUMA S1121,MASTERPIECES OF WESTERN ART,"Equivalent to 
HUMA C1121
 and 
F1121
. Not a historical survey but an analytical study of masterpieces, including originals available in the metropolitan area. The chief purpose is to acquaint students with the experience of a work of art. A series of topics in the development of Western art, selected to afford a sense of the range of expressive possibilities in painting, sculpture, and architecture, such as the Parthenon, the Gothic cathedral, and works of Michelangelo, Bruegel, Picasso, and others. Space is limited. Columbia University undergraduates who need this course for graduation are encouraged to register during early registration.",,,,10574,Morningside,S1121-20182-013,,Art History and Archaeology,HUMA,,,,,https://web.archive.org///web/20180123092705/http://www.columbia.edu/cu/bulletin/uwb/subj/HUMA/S1121-20182-013/,,,"Barnard
Columbia College
Engineering and Applied Science: Graduate
Engineering and Applied Science: Undergraduate
General Studies
Global Programs
Graduate School of Arts and Science
International and Public Affairs
School of Professional Studies
School of the Arts",3,"F1121
HUMA C1121",,20182HUMA1121S013,LECTURE
